CustomerID,Recency,Frequency,Monetary,HVC_Criteria,RFM_Segment,RFM_Score
100542,3,15,188010.33,Recent High Value,Champions,14
100543,16,9,89290.2,Recent High Value,At Risk,4
100545,6,15,198338.56,Recent High Value,Champions,13
100546,2,13,153975.12,Recent High Value,Champions,13
100547,11,9,70116.47,Recent High Value,At Risk,5
100548,1,16,190856.53,Top 10% Frequency,Champions,15
100549,1,4,54773.95,Recent High Value,Needs Attention,7
100550,25,7,124404.82,Recent High Value,At Risk,5
100551,7,14,162176.46,Recent High Value,Loyal,11
100552,2,12,137065.75,Recent High Value,Loyal,11
100553,1,10,100353.0,Recent High Value,Potential,9
100554,9,17,187116.4,Top 10% Frequency,Loyal,12
100555,9,10,155544.58000000002,Recent High Value,Needs Attention,8
100556,6,12,115858.01,Recent High Value,Needs Attention,8
100557,1,12,141029.45,Recent High Value,Loyal,11
100558,2,14,160736.18,Recent High Value,Champions,13
100559,15,9,103006.25,Recent High Value,At Risk,5
100560,3,9,87109.35,Recent High Value,Needs Attention,7
100561,22,11,145959.49,Recent High Value,Needs Attention,7
100562,4,9,122227.04,Recent High Value,Needs Attention,8
100563,1,15,191062.09,Recent High Value,Champions,15
100564,3,8,102268.69,Recent High Value,Needs Attention,7
100565,2,14,160681.78,Recent High Value,Champions,13
100566,1,14,159653.6,Recent High Value,Champions,13
100567,2,14,208184.31,Recent High Value,Champions,14
100568,2,12,120891.69,Recent High Value,Potential,10
100569,6,12,140642.72,Recent High Value,Potential,9
100570,5,12,112243.5,Recent High Value,Potential,9
100571,12,11,170551.05000000002,Recent High Value,Potential,9
100572,6,11,153266.52,Recent High Value,Potential,10
100573,13,4,54360.29,Recent High Value,At Risk,4
100574,15,9,76539.12,Recent High Value,At Risk,4
100575,3,7,95937.91,Recent High Value,At Risk,6
100576,3,16,198932.0,Top 10% Frequency,Champions,14
100577,3,13,170569.11000000002,Recent High Value,Loyal,12
100578,3,8,70292.29,Recent High Value,At Risk,6
100579,1,8,115691.76,Recent High Value,Needs Attention,8
100580,1,14,206990.71,Recent High Value,Champions,14
100581,5,12,165053.46,Recent High Value,Loyal,11
100582,7,8,123554.76,Recent High Value,Needs Attention,7
100583,8,11,170102.26,Recent High Value,Potential,10
100584,1,9,120157.38,Recent High Value,Potential,9
100585,22,7,64176.57,Recent High Value,At Risk,3
100586,5,16,155513.37,Top 10% Frequency,Champions,13
100587,7,10,128490.18,Recent High Value,Needs Attention,8
100588,1,16,205079.15,Top 10% Frequency,Champions,15
100589,1,12,161930.55,Recent High Value,Loyal,12
100590,10,15,182677.4,Recent High Value,Loyal,12
100591,2,16,170547.54,Top 10% Frequency,Champions,14
100592,9,9,123733.87,Recent High Value,Needs Attention,7
100593,13,9,127499.56,Recent High Value,Needs Attention,7
100594,1,13,152189.95,Recent High Value,Champions,13
100595,14,9,115387.93,Recent High Value,At Risk,5
100596,1,9,88413.47,Recent High Value,Needs Attention,8
100597,13,10,98896.68,Recent High Value,At Risk,6
100598,11,12,151780.64,Recent High Value,Potential,9
100599,14,9,88163.28,Recent High Value,At Risk,4
100600,3,17,212342.57,Top 10% Frequency,Champions,14
100601,4,8,77523.53,Recent High Value,At Risk,6
100602,6,15,199059.77,Recent High Value,Champions,13
100603,11,7,75081.24,Recent High Value,At Risk,4
100604,25,9,116781.6,Recent High Value,At Risk,5
100605,1,16,173112.9,Top 10% Frequency,Champions,14
100606,1,15,170470.18,Recent High Value,Champions,14
100607,1,9,128918.77,Recent High Value,Potential,10
100608,4,9,92995.61,Recent High Value,Needs Attention,7
100609,3,12,172264.18,Recent High Value,Loyal,11
100610,19,8,92212.05,Recent High Value,At Risk,3
100611,6,12,158450.48,Recent High Value,Potential,10
100612,21,6,61738.97,Recent High Value,At Risk,3
100613,6,10,128848.12,Recent High Value,Needs Attention,8
100614,3,12,136113.74,Recent High Value,Potential,10
100615,12,9,85012.63,Recent High Value,At Risk,5
100616,2,7,65337.0,Recent High Value,Needs Attention,7
100617,4,14,187149.46,Recent High Value,Champions,13
100618,24,9,113891.06,Recent High Value,At Risk,5
100619,6,12,98241.34,Recent High Value,Needs Attention,8
100620,3,23,257416.89,Top 5% Monetary,Champions,14
100621,26,9,112848.49,Recent High Value,At Risk,5
100622,7,13,181579.12,Recent High Value,Loyal,12
100623,3,16,199645.79,Top 10% Frequency,Champions,14
100624,1,12,123942.59,Recent High Value,Loyal,11
100625,11,15,148279.17,Recent High Value,Loyal,11
100626,4,11,170410.84,Recent High Value,Loyal,11
100627,2,11,100306.44,Recent High Value,Potential,10
100628,19,10,136528.91,Recent High Value,At Risk,6
100629,21,11,165692.51,Recent High Value,Needs Attention,8
100630,2,8,112877.08,Recent High Value,Needs Attention,8
100631,2,16,205998.69,Top 10% Frequency,Champions,15
100632,12,8,98516.82,Recent High Value,At Risk,5
100633,10,13,201988.06,Recent High Value,Loyal,11
100634,2,14,208889.27,Recent High Value,Champions,14
100635,6,15,179838.61000000002,Recent High Value,Champions,13
100636,8,13,161671.1,Recent High Value,Loyal,11
100637,1,13,169317.05,Recent High Value,Champions,13
100638,2,10,94868.81,Recent High Value,Needs Attention,8
100639,6,7,89875.47,Recent High Value,At Risk,5
100640,2,10,141527.36000000002,Recent High Value,Potential,10
100641,29,12,120727.45,Recent High Value,At Risk,6
100642,1,15,222687.32,Top 5% Monetary,Champions,15
100643,5,13,160698.79,Recent High Value,Loyal,12
100644,8,7,121247.18,Recent High Value,At Risk,6
100645,1,23,350049.65,Top 5% Monetary,Champions,15
100646,22,12,178991.57,Recent High Value,Potential,9
100647,3,6,47422.92,Recent High Value,At Risk,6
100648,4,16,153440.47,Top 10% Frequency,Champions,13
100649,5,14,218167.32,Recent High Value,Champions,13
100650,4,13,131161.63999999998,Recent High Value,Loyal,11
100651,3,11,133620.15,Recent High Value,Potential,10
100652,1,6,72490.16,Recent High Value,Needs Attention,7
100653,7,11,145110.57,Recent High Value,Potential,9
100654,6,17,242468.69,Top 5% Monetary,Champions,13
100655,21,9,96934.31,Recent High Value,At Risk,5
100656,2,13,132008.84,Recent High Value,Loyal,12
100657,16,8,116376.68,Recent High Value,At Risk,4
100658,3,8,121548.97,Recent High Value,Needs Attention,7
100659,11,12,144138.08,Recent High Value,Needs Attention,8
100660,17,11,162884.53,Recent High Value,Needs Attention,8
100661,5,18,204123.07,Top 10% Frequency,Champions,14
100662,2,7,97694.49,Recent High Value,Needs Attention,8
100663,22,10,156103.83000000002,Recent High Value,Needs Attention,7
100664,1,21,293511.6,Top 5% Monetary,Champions,15
100665,2,17,225246.68,Top 5% Monetary,Champions,15
100666,3,12,163733.66,Recent High Value,Loyal,11
100667,14,13,137654.75,Recent High Value,Needs Attention,8
100668,24,7,96379.86,Recent High Value,At Risk,3
100669,13,11,139633.77,Recent High Value,Needs Attention,8
100670,1,11,141707.54,Recent High Value,Loyal,11
100671,2,12,151429.53,Recent High Value,Loyal,12
100672,8,12,153464.38,Recent High Value,Potential,10
100673,6,6,68932.31999999999,Recent High Value,At Risk,5
100674,17,7,75122.72,Recent High Value,At Risk,3
100675,14,13,155496.22,Recent High Value,Potential,9
100676,1,8,133399.78,Recent High Value,Potential,9
100677,15,10,135734.21,Recent High Value,At Risk,6
100678,2,11,121991.65,Recent High Value,Potential,10
100679,10,9,105917.97,Recent High Value,At Risk,6
100680,5,11,105610.36,Recent High Value,Potential,9
100681,5,7,60880.95,Recent High Value,At Risk,6
100682,11,12,176147.05,Recent High Value,Potential,10
100683,2,14,190899.96,Recent High Value,Champions,14
100684,18,8,78872.28,Recent High Value,At Risk,3
100685,1,17,102185.07,Top 10% Frequency,Loyal,12
100686,13,13,154200.16999999998,Recent High Value,Potential,10
100687,11,10,120266.05,Recent High Value,At Risk,6
100688,6,15,227541.81,Top 5% Monetary,Champions,13
100689,20,8,103682.64,Recent High Value,At Risk,4
100690,3,12,124696.58,Recent High Value,Potential,10
100691,5,9,134927.88,Recent High Value,Potential,9
100692,22,14,191626.61,Recent High Value,Potential,10
100693,1,20,305389.36,Top 5% Monetary,Champions,15
100694,2,14,147873.74,Recent High Value,Champions,13
100695,6,13,157610.71,Recent High Value,Loyal,11
100696,9,8,117489.2,Recent High Value,At Risk,5
100697,4,15,112401.93,Recent High Value,Loyal,11
100698,6,15,189578.28,Recent High Value,Champions,13
100699,3,12,155017.26,Recent High Value,Loyal,11
100700,11,16,213992.27,Top 10% Frequency,Loyal,12
100701,11,12,119276.58,Recent High Value,Needs Attention,7
100702,9,13,89328.97,Recent High Value,Needs Attention,7
100705,13,9,103216.35,Recent High Value,At Risk,6
100706,3,17,204166.41,Top 10% Frequency,Champions,14
100707,2,13,190614.34,Recent High Value,Champions,14
100708,19,11,103304.71,Recent High Value,At Risk,6
100709,4,10,116064.0,Recent High Value,Needs Attention,8
100710,12,9,132191.26,Recent High Value,Needs Attention,7
100711,3,14,172109.96,Recent High Value,Loyal,12
100712,1,9,112623.75,Recent High Value,Potential,9
100713,2,8,80057.66,Recent High Value,Needs Attention,7
100714,9,15,176582.54,Recent High Value,Loyal,12
100715,1,15,175238.52,Recent High Value,Champions,15
100716,9,18,234356.22,Top 5% Monetary,Loyal,12
100717,1,17,227988.65,Top 5% Monetary,Champions,15
100718,7,7,84431.09,Recent High Value,At Risk,5
100719,13,7,72751.66,Recent High Value,At Risk,4
100720,3,18,228406.92,Top 5% Monetary,Champions,14
100721,5,13,155147.2,Recent High Value,Loyal,12
100722,1,15,178544.2,Recent High Value,Champions,15
100723,5,11,132732.74,Recent High Value,Potential,10
100724,2,13,203826.48,Recent High Value,Champions,14
100725,10,11,153193.7,Recent High Value,Potential,9
100726,2,19,304402.81,Top 5% Monetary,Champions,15
100727,14,14,141286.54,Recent High Value,Needs Attention,8
100728,4,10,137840.98,Recent High Value,Potential,9
100729,2,17,211326.62,Top 10% Frequency,Champions,15
100730,22,9,111634.96,Recent High Value,At Risk,5
100731,2,8,112456.37,Recent High Value,Needs Attention,8
100732,15,15,181945.14,Recent High Value,Loyal,11
100733,7,14,168606.29,Recent High Value,Loyal,11
100734,4,17,238881.76,Top 5% Monetary,Champions,14
100735,6,11,125897.36,Recent High Value,Potential,9
100736,4,14,197501.19,Recent High Value,Champions,13
100737,8,9,145819.49,Recent High Value,Needs Attention,8
100739,6,11,107562.07,Recent High Value,Needs Attention,8
100740,6,11,155148.05,Recent High Value,Potential,10
100741,3,9,110925.07,Recent High Value,Needs Attention,8
100742,1,12,108625.14,Recent High Value,Potential,10
100743,3,9,103466.04,Recent High Value,Needs Attention,8
100744,3,15,186503.52,Recent High Value,Champions,14
100745,8,15,190717.19,Recent High Value,Champions,13
100746,11,10,105595.02,Recent High Value,At Risk,6
100747,3,12,155342.45,Recent High Value,Loyal,11
100748,12,12,159646.79,Recent High Value,Potential,9
100749,3,11,104440.55,Recent High Value,Potential,9
100750,21,7,100174.24,Recent High Value,At Risk,4
100751,3,17,232910.05,Top 5% Monetary,Champions,14
100752,21,11,138618.03,Recent High Value,Needs Attention,7
100753,19,11,161608.41,Recent High Value,Needs Attention,8
100754,5,12,121795.43,Recent High Value,Potential,9
100755,11,14,171624.77,Recent High Value,Potential,10
100756,2,17,244816.64,Top 5% Monetary,Champions,15
100757,24,8,84544.31,Recent High Value,At Risk,3
100758,15,10,104573.8,Recent High Value,At Risk,5
100759,2,13,116949.14,Recent High Value,Loyal,11
100760,8,11,128055.55,Recent High Value,Potential,9
100761,1,16,195350.63,Top 10% Frequency,Champions,15
100762,3,10,138952.18,Recent High Value,Potential,9
100763,4,11,128403.18,Recent High Value,Potential,10
100764,2,14,192183.59,Recent High Value,Champions,14
100765,5,13,102343.05,Recent High Value,Potential,10
100766,5,17,211286.52,Top 10% Frequency,Champions,14
100767,1,9,143213.01,Recent High Value,Potential,10
100768,3,17,210014.82,Top 10% Frequency,Champions,14
100769,12,20,235450.64,Top 5% Monetary,Loyal,12
100770,5,11,105243.44,Recent High Value,Potential,9
100771,4,10,122255.11,Recent High Value,Needs Attention,8
100772,3,13,126097.95,Recent High Value,Loyal,11
100773,15,5,59503.7,Recent High Value,At Risk,3
100774,6,10,118772.75,Recent High Value,Needs Attention,7
100775,2,10,143027.65,Recent High Value,Potential,10
100776,2,9,125818.1,Recent High Value,Potential,10
100777,2,16,241384.72,Top 5% Monetary,Champions,15
100778,6,16,186094.62,Top 10% Frequency,Champions,13
100779,8,6,62827.62,Recent High Value,At Risk,5
100780,8,4,38178.66,Recent High Value,At Risk,5
100781,1,9,85434.59,Recent High Value,Needs Attention,8
100782,8,10,95740.77,Recent High Value,At Risk,6
100783,1,12,129326.87,Recent High Value,Loyal,11
100784,5,12,118334.99,Recent High Value,Potential,9
100785,1,19,223572.38,Top 5% Monetary,Champions,15
100786,11,17,223484.18,Top 5% Monetary,Loyal,12
100787,4,10,83851.62999999999,Recent High Value,Needs Attention,7
100788,3,10,123763.4,Recent High Value,Potential,9
100789,5,6,98445.47,Recent High Value,Needs Attention,7
100790,26,7,113812.91,Recent High Value,At Risk,4
100791,2,15,195726.3,Recent High Value,Champions,15
100792,10,16,245211.85,Top 5% Monetary,Loyal,12
100793,4,11,114552.52,Recent High Value,Potential,9
100794,2,18,271272.59,Top 5% Monetary,Champions,15
100795,6,4,32128.95,Recent High Value,At Risk,5
100796,10,18,225616.83,Top 5% Monetary,Loyal,12
100797,8,13,160089.45,Recent High Value,Loyal,11
100798,15,9,116656.07,Recent High Value,At Risk,5
100799,9,11,154767.3,Recent High Value,Potential,9
100800,1,11,178083.42,Recent High Value,Champions,13
100801,4,10,144202.07,Recent High Value,Potential,9
100802,9,8,84103.49,Recent High Value,At Risk,4
100803,9,12,150996.11,Recent High Value,Potential,9
100804,13,11,128524.51,Recent High Value,Needs Attention,8
100805,6,13,168701.7,Recent High Value,Loyal,11
100806,5,13,146009.47,Recent High Value,Loyal,11
100807,7,12,138038.24,Recent High Value,Potential,9
100808,1,16,170767.46,Top 10% Frequency,Champions,14
100809,10,9,125456.59,Recent High Value,Needs Attention,7
100810,4,16,207052.97,Top 10% Frequency,Champions,14
100811,1,8,77617.74,Recent High Value,Needs Attention,7
100812,9,8,96782.9,Recent High Value,At Risk,5
100813,27,10,135263.96,Recent High Value,At Risk,6
100814,9,12,116811.57,Recent High Value,Needs Attention,7
100815,7,16,161501.3,Top 10% Frequency,Loyal,12
100816,10,15,156423.22,Recent High Value,Loyal,11
100817,9,8,99236.57,Recent High Value,At Risk,5
100818,4,6,104647.96,Recent High Value,Needs Attention,7
100819,1,12,114298.57,Recent High Value,Potential,10
100820,9,12,151248.41,Recent High Value,Potential,9
100821,15,9,101563.03,Recent High Value,At Risk,5
100822,2,11,75439.51,Recent High Value,Potential,9
100823,1,15,126516.38,Recent High Value,Champions,13
100824,14,11,142349.6,Recent High Value,Needs Attention,7
100825,6,11,120425.27,Recent High Value,Needs Attention,8
100827,2,14,146574.18,Recent High Value,Champions,13
100828,21,9,117675.8,Recent High Value,At Risk,5
100829,5,10,78540.47,Recent High Value,Needs Attention,7
100830,2,10,110728.79,Recent High Value,Potential,9
100831,11,7,93280.48,Recent High Value,At Risk,4
100832,1,13,174826.22,Recent High Value,Champions,13
100833,15,8,66644.27,Recent High Value,At Risk,3
100834,4,8,141323.66,Recent High Value,Needs Attention,8
100835,6,12,151462.5,Recent High Value,Potential,10
100836,7,12,128561.32,Recent High Value,Potential,9
100837,6,15,215040.1,Recent High Value,Champions,13
100838,3,9,83381.01999999999,Recent High Value,Needs Attention,7
100839,15,10,152499.29,Recent High Value,Needs Attention,7
100840,2,10,106418.89,Recent High Value,Potential,9
100841,13,14,191815.43,Recent High Value,Loyal,11
100842,10,11,180224.83,Recent High Value,Potential,10
100844,1,11,77945.72,Recent High Value,Potential,9
100845,1,13,148149.63,Recent High Value,Champions,13
100846,2,13,133965.11,Recent High Value,Loyal,12
100847,10,7,92093.02,Recent High Value,At Risk,4
100848,2,14,206064.15,Recent High Value,Champions,14
100849,13,9,81665.49,Recent High Value,At Risk,5
100850,11,9,106058.9,Recent High Value,At Risk,6
100851,4,11,137548.86,Recent High Value,Potential,10
100852,15,6,65940.52,Recent High Value,At Risk,3
100853,9,12,139429.27,Recent High Value,Needs Attention,8
100854,8,11,117315.66,Recent High Value,Needs Attention,8
100855,3,9,88349.18,Recent High Value,Needs Attention,7
100856,6,9,107510.31,Recent High Value,Needs Attention,7
100857,17,10,142773.51,Recent High Value,At Risk,6
100858,3,12,150248.71,Recent High Value,Loyal,11
100859,14,8,73032.47,Recent High Value,At Risk,3
100860,14,10,133579.17,Recent High Value,At Risk,6
100861,2,12,122567.12,Recent High Value,Loyal,11
100862,1,13,154721.02,Recent High Value,Champions,13
100863,9,9,122977.64,Recent High Value,Needs Attention,7
100864,17,13,173757.46,Recent High Value,Potential,9
100865,3,9,116935.41,Recent High Value,Needs Attention,8
100866,12,9,90894.15,Recent High Value,At Risk,5
100867,3,12,111232.23,Recent High Value,Potential,9
100868,1,12,100426.09,Recent High Value,Potential,10
100869,2,11,158101.22,Recent High Value,Loyal,12
100870,1,16,152269.57,Top 10% Frequency,Champions,14
100871,14,7,94417.73,Recent High Value,At Risk,3
100872,2,12,124628.47,Recent High Value,Loyal,11
100873,25,6,102424.52,Recent High Value,At Risk,4
100874,3,11,159044.27000000002,Recent High Value,Loyal,11
100875,2,8,100830.75,Recent High Value,Needs Attention,8
100876,3,16,172864.82,Top 10% Frequency,Champions,13
100877,17,6,68129.47,Recent High Value,At Risk,3
100878,6,16,190296.78,Top 10% Frequency,Champions,13
100879,2,11,133386.02,Recent High Value,Loyal,11
100880,18,11,135879.77,Recent High Value,Needs Attention,7
