CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_String,RFM_Segment
100510,7,18,288463.59,3,5,5,13,355,Champions
100511,5,6,112817.0,4,1,2,7,412,Needs Attention
100512,6,9,154724.53,3,2,4,9,324,Potential
100513,5,14,153159.32,4,4,4,12,444,Loyal
100514,6,16,195290.77,3,5,5,13,355,Champions
100515,10,14,188067.65,2,4,5,11,245,Loyal
100516,17,8,117828.98,1,1,2,4,112,At Risk
100517,2,10,88564.9,5,2,1,8,521,Needs Attention
100518,3,16,198245.89,4,5,5,14,455,Champions
100519,3,9,123429.72,4,2,3,9,423,Potential
100520,2,11,113037.03,5,3,2,10,532,Potential
100521,4,11,98206.62,4,3,2,9,432,Potential
100522,9,9,107171.69,2,2,2,6,222,At Risk
100523,2,11,171057.15,5,3,4,12,534,Loyal
100524,23,11,163041.46000000002,1,3,4,8,134,Needs Attention
100525,9,16,218030.88,2,5,5,12,255,Loyal
100526,28,7,111854.85,1,1,2,4,112,At Risk
100527,10,19,218131.46,2,5,5,12,255,Loyal
100528,2,10,104035.29,5,2,2,9,522,Potential
100529,8,10,117664.59,3,2,2,7,322,Needs Attention
100530,6,11,126091.76,3,3,3,9,333,Potential
100531,4,22,212867.36,4,5,5,14,455,Champions
100532,16,11,138061.73,1,3,3,7,133,Needs Attention
100533,11,14,179705.55,2,4,5,11,245,Loyal
100534,2,11,142516.43,5,3,3,11,533,Loyal
100535,2,15,190598.66,5,5,5,15,555,Champions
100536,1,11,135323.16999999998,5,3,3,11,533,Loyal
100537,1,9,103542.36,5,2,2,9,522,Potential
100538,9,9,124102.14,2,2,3,7,223,Needs Attention
100539,3,6,68112.6,4,1,1,6,411,At Risk
100540,2,10,100100.71,5,2,2,9,522,Potential
100541,5,11,161970.15,4,3,4,11,434,Loyal
100542,3,15,188010.33,4,5,5,14,455,Champions
100543,16,9,89290.2,1,2,1,4,121,At Risk
100544,30,8,112955.12,1,1,2,4,112,At Risk
100545,6,15,198338.56,3,5,5,13,355,Champions
100546,2,13,153975.12,5,4,4,13,544,Champions
100547,11,9,70116.47,2,2,1,5,221,At Risk
100548,1,16,190856.53,5,5,5,15,555,Champions
100549,1,4,54773.95,5,1,1,7,511,Needs Attention
100550,25,7,124404.82,1,1,3,5,113,At Risk
100551,7,14,162176.46,3,4,4,11,344,Loyal
100552,2,12,137065.75,5,3,3,11,533,Loyal
100553,1,10,100353.0,5,2,2,9,522,Potential
100554,9,17,187116.4,2,5,5,12,255,Loyal
100555,9,10,155544.58000000002,2,2,4,8,224,Needs Attention
100556,6,12,115858.01,3,3,2,8,332,Needs Attention
100557,1,12,141029.45,5,3,3,11,533,Loyal
100558,2,14,160736.18,5,4,4,13,544,Champions
100559,15,9,103006.25,1,2,2,5,122,At Risk
100560,3,9,87109.35,4,2,1,7,421,Needs Attention
100561,22,11,145959.49,1,3,3,7,133,Needs Attention
100562,4,9,122227.04,4,2,2,8,422,Needs Attention
100563,1,15,191062.09,5,5,5,15,555,Champions
100564,3,8,102268.69,4,1,2,7,412,Needs Attention
100565,2,14,160681.78,5,4,4,13,544,Champions
100566,1,14,159653.6,5,4,4,13,544,Champions
100567,2,14,208184.31,5,4,5,14,545,Champions
100568,2,12,120891.69,5,3,2,10,532,Potential
100569,6,12,140642.72,3,3,3,9,333,Potential
100570,5,12,112243.5,4,3,2,9,432,Potential
100571,12,11,170551.05000000002,2,3,4,9,234,Potential
100572,6,11,153266.52,3,3,4,10,334,Potential
100573,13,4,54360.29,2,1,1,4,211,At Risk
100574,15,9,76539.12,1,2,1,4,121,At Risk
100575,3,7,95937.91,4,1,1,6,411,At Risk
100576,3,16,198932.0,4,5,5,14,455,Champions
100577,3,13,170569.11000000002,4,4,4,12,444,Loyal
100578,3,8,70292.29,4,1,1,6,411,At Risk
100579,1,8,115691.76,5,1,2,8,512,Needs Attention
100580,1,14,206990.71,5,4,5,14,545,Champions
100581,5,12,165053.46,4,3,4,11,434,Loyal
100582,7,8,123554.76,3,1,3,7,313,Needs Attention
100583,8,11,170102.26,3,3,4,10,334,Potential
100584,1,9,120157.38,5,2,2,9,522,Potential
100585,22,7,64176.57,1,1,1,3,111,At Risk
100586,5,16,155513.37,4,5,4,13,454,Champions
100587,7,10,128490.18,3,2,3,8,323,Needs Attention
100588,1,16,205079.15,5,5,5,15,555,Champions
100589,1,12,161930.55,5,3,4,12,534,Loyal
100590,10,15,182677.4,2,5,5,12,255,Loyal
100591,2,16,170547.54,5,5,4,14,554,Champions
100592,9,9,123733.87,2,2,3,7,223,Needs Attention
100593,13,9,127499.56,2,2,3,7,223,Needs Attention
100594,1,13,152189.95,5,4,4,13,544,Champions
100595,14,9,115387.93,1,2,2,5,122,At Risk
100596,1,9,88413.47,5,2,1,8,521,Needs Attention
100597,13,10,98896.68,2,2,2,6,222,At Risk
100598,11,12,151780.64,2,3,4,9,234,Potential
100599,14,9,88163.28,1,2,1,4,121,At Risk
100600,3,17,212342.57,4,5,5,14,455,Champions
100601,4,8,77523.53,4,1,1,6,411,At Risk
100602,6,15,199059.77,3,5,5,13,355,Champions
100603,11,7,75081.24,2,1,1,4,211,At Risk
100604,25,9,116781.6,1,2,2,5,122,At Risk
100605,1,16,173112.9,5,5,4,14,554,Champions
100606,1,15,170470.18,5,5,4,14,554,Champions
100607,1,9,128918.77,5,2,3,10,523,Potential
100608,4,9,92995.61,4,2,1,7,421,Needs Attention
100609,3,12,172264.18,4,3,4,11,434,Loyal
100610,19,8,92212.05,1,1,1,3,111,At Risk
100611,6,12,158450.48,3,3,4,10,334,Potential
100612,21,6,61738.97,1,1,1,3,111,At Risk
100613,6,10,128848.12,3,2,3,8,323,Needs Attention
100614,3,12,136113.74,4,3,3,10,433,Potential
100615,12,9,85012.63,2,2,1,5,221,At Risk
100616,2,7,65337.0,5,1,1,7,511,Needs Attention
100617,4,14,187149.46,4,4,5,13,445,Champions
100618,24,9,113891.06,1,2,2,5,122,At Risk
100619,6,12,98241.34,3,3,2,8,332,Needs Attention
100620,3,23,257416.89,4,5,5,14,455,Champions
100621,26,9,112848.49,1,2,2,5,122,At Risk
100622,7,13,181579.12,3,4,5,12,345,Loyal
100623,3,16,199645.79,4,5,5,14,455,Champions
100624,1,12,123942.59,5,3,3,11,533,Loyal
100625,11,15,148279.17,2,5,4,11,254,Loyal
100626,4,11,170410.84,4,3,4,11,434,Loyal
100627,2,11,100306.44,5,3,2,10,532,Potential
100628,19,10,136528.91,1,2,3,6,123,At Risk
100629,21,11,165692.51,1,3,4,8,134,Needs Attention
100630,2,8,112877.08,5,1,2,8,512,Needs Attention
100631,2,16,205998.69,5,5,5,15,555,Champions
100632,12,8,98516.82,2,1,2,5,212,At Risk
100633,10,13,201988.06,2,4,5,11,245,Loyal
100634,2,14,208889.27,5,4,5,14,545,Champions
100635,6,15,179838.61000000002,3,5,5,13,355,Champions
100636,8,13,161671.1,3,4,4,11,344,Loyal
100637,1,13,169317.05,5,4,4,13,544,Champions
100638,2,10,94868.81,5,2,1,8,521,Needs Attention
100639,6,7,89875.47,3,1,1,5,311,At Risk
100640,2,10,141527.36000000002,5,2,3,10,523,Potential
100641,29,12,120727.45,1,3,2,6,132,At Risk
100642,1,15,222687.32,5,5,5,15,555,Champions
100643,5,13,160698.79,4,4,4,12,444,Loyal
100644,8,7,121247.18,3,1,2,6,312,At Risk
100645,1,23,350049.65,5,5,5,15,555,Champions
100646,22,12,178991.57,1,3,5,9,135,Potential
100647,3,6,47422.92,4,1,1,6,411,At Risk
100648,4,16,153440.47,4,5,4,13,454,Champions
100649,5,14,218167.32,4,4,5,13,445,Champions
100650,4,13,131161.63999999998,4,4,3,11,443,Loyal
100651,3,11,133620.15,4,3,3,10,433,Potential
100652,1,6,72490.16,5,1,1,7,511,Needs Attention
100653,7,11,145110.57,3,3,3,9,333,Potential
100654,6,17,242468.69,3,5,5,13,355,Champions
100655,21,9,96934.31,1,2,2,5,122,At Risk
100656,2,13,132008.84,5,4,3,12,543,Loyal
100657,16,8,116376.68,1,1,2,4,112,At Risk
100658,3,8,121548.97,4,1,2,7,412,Needs Attention
100659,11,12,144138.08,2,3,3,8,233,Needs Attention
100660,17,11,162884.53,1,3,4,8,134,Needs Attention
100661,5,18,204123.07,4,5,5,14,455,Champions
100662,2,7,97694.49,5,1,2,8,512,Needs Attention
100663,22,10,156103.83000000002,1,2,4,7,124,Needs Attention
100664,1,21,293511.6,5,5,5,15,555,Champions
100665,2,17,225246.68,5,5,5,15,555,Champions
100666,3,12,163733.66,4,3,4,11,434,Loyal
100667,14,13,137654.75,1,4,3,8,143,Needs Attention
100668,24,7,96379.86,1,1,1,3,111,At Risk
100669,13,11,139633.77,2,3,3,8,233,Needs Attention
100670,1,11,141707.54,5,3,3,11,533,Loyal
100671,2,12,151429.53,5,3,4,12,534,Loyal
100672,8,12,153464.38,3,3,4,10,334,Potential
100673,6,6,68932.31999999999,3,1,1,5,311,At Risk
100674,17,7,75122.72,1,1,1,3,111,At Risk
100675,14,13,155496.22,1,4,4,9,144,Potential
100676,1,8,133399.78,5,1,3,9,513,Potential
100677,15,10,135734.21,1,2,3,6,123,At Risk
100678,2,11,121991.65,5,3,2,10,532,Potential
100679,10,9,105917.97,2,2,2,6,222,At Risk
100680,5,11,105610.36,4,3,2,9,432,Potential
100681,5,7,60880.95,4,1,1,6,411,At Risk
100682,11,12,176147.05,2,3,5,10,235,Potential
100683,2,14,190899.96,5,4,5,14,545,Champions
100684,18,8,78872.28,1,1,1,3,111,At Risk
100685,1,17,102185.07,5,5,2,12,552,Loyal
100686,13,13,154200.16999999998,2,4,4,10,244,Potential
100687,11,10,120266.05,2,2,2,6,222,At Risk
100688,6,15,227541.81,3,5,5,13,355,Champions
100689,20,8,103682.64,1,1,2,4,112,At Risk
100690,3,12,124696.58,4,3,3,10,433,Potential
100691,5,9,134927.88,4,2,3,9,423,Potential
100692,22,14,191626.61,1,4,5,10,145,Potential
100693,1,20,305389.36,5,5,5,15,555,Champions
100694,2,14,147873.74,5,4,4,13,544,Champions
100695,6,13,157610.71,3,4,4,11,344,Loyal
100696,9,8,117489.2,2,1,2,5,212,At Risk
100697,4,15,112401.93,4,5,2,11,452,Loyal
100698,6,15,189578.28,3,5,5,13,355,Champions
100699,3,12,155017.26,4,3,4,11,434,Loyal
100700,11,16,213992.27,2,5,5,12,255,Loyal
100701,11,12,119276.58,2,3,2,7,232,Needs Attention
100702,9,13,89328.97,2,4,1,7,241,Needs Attention
100703,31,7,58786.65,1,1,1,3,111,At Risk
100704,37,8,70193.29000000001,1,1,1,3,111,At Risk
100705,13,9,103216.35,2,2,2,6,222,At Risk
100706,3,17,204166.41,4,5,5,14,455,Champions
100707,2,13,190614.34,5,4,5,14,545,Champions
100708,19,11,103304.71,1,3,2,6,132,At Risk
100709,4,10,116064.0,4,2,2,8,422,Needs Attention
100710,12,9,132191.26,2,2,3,7,223,Needs Attention
100711,3,14,172109.96,4,4,4,12,444,Loyal
100712,1,9,112623.75,5,2,2,9,522,Potential
100713,2,8,80057.66,5,1,1,7,511,Needs Attention
100714,9,15,176582.54,2,5,5,12,255,Loyal
100715,1,15,175238.52,5,5,5,15,555,Champions
100716,9,18,234356.22,2,5,5,12,255,Loyal
100717,1,17,227988.65,5,5,5,15,555,Champions
100718,7,7,84431.09,3,1,1,5,311,At Risk
100719,13,7,72751.66,2,1,1,4,211,At Risk
100720,3,18,228406.92,4,5,5,14,455,Champions
100721,5,13,155147.2,4,4,4,12,444,Loyal
100722,1,15,178544.2,5,5,5,15,555,Champions
100723,5,11,132732.74,4,3,3,10,433,Potential
100724,2,13,203826.48,5,4,5,14,545,Champions
100725,10,11,153193.7,2,3,4,9,234,Potential
100726,2,19,304402.81,5,5,5,15,555,Champions
100727,14,14,141286.54,1,4,3,8,143,Needs Attention
100728,4,10,137840.98,4,2,3,9,423,Potential
100729,2,17,211326.62,5,5,5,15,555,Champions
100730,22,9,111634.96,1,2,2,5,122,At Risk
100731,2,8,112456.37,5,1,2,8,512,Needs Attention
100732,15,15,181945.14,1,5,5,11,155,Loyal
100733,7,14,168606.29,3,4,4,11,344,Loyal
100734,4,17,238881.76,4,5,5,14,455,Champions
100735,6,11,125897.36,3,3,3,9,333,Potential
100736,4,14,197501.19,4,4,5,13,445,Champions
100737,8,9,145819.49,3,2,3,8,323,Needs Attention
100738,38,8,112348.81,1,1,2,4,112,At Risk
100739,6,11,107562.07,3,3,2,8,332,Needs Attention
100740,6,11,155148.05,3,3,4,10,334,Potential
100741,3,9,110925.07,4,2,2,8,422,Needs Attention
100742,1,12,108625.14,5,3,2,10,532,Potential
100743,3,9,103466.04,4,2,2,8,422,Needs Attention
100744,3,15,186503.52,4,5,5,14,455,Champions
100745,8,15,190717.19,3,5,5,13,355,Champions
100746,11,10,105595.02,2,2,2,6,222,At Risk
100747,3,12,155342.45,4,3,4,11,434,Loyal
100748,12,12,159646.79,2,3,4,9,234,Potential
100749,3,11,104440.55,4,3,2,9,432,Potential
100750,21,7,100174.24,1,1,2,4,112,At Risk
100751,3,17,232910.05,4,5,5,14,455,Champions
100752,21,11,138618.03,1,3,3,7,133,Needs Attention
100753,19,11,161608.41,1,3,4,8,134,Needs Attention
100754,5,12,121795.43,4,3,2,9,432,Potential
100755,11,14,171624.77,2,4,4,10,244,Potential
100756,2,17,244816.64,5,5,5,15,555,Champions
100757,24,8,84544.31,1,1,1,3,111,At Risk
100758,15,10,104573.8,1,2,2,5,122,At Risk
100759,2,13,116949.14,5,4,2,11,542,Loyal
100760,8,11,128055.55,3,3,3,9,333,Potential
100761,1,16,195350.63,5,5,5,15,555,Champions
100762,3,10,138952.18,4,2,3,9,423,Potential
100763,4,11,128403.18,4,3,3,10,433,Potential
100764,2,14,192183.59,5,4,5,14,545,Champions
100765,5,13,102343.05,4,4,2,10,442,Potential
100766,5,17,211286.52,4,5,5,14,455,Champions
100767,1,9,143213.01,5,2,3,10,523,Potential
100768,3,17,210014.82,4,5,5,14,455,Champions
100769,12,20,235450.64,2,5,5,12,255,Loyal
100770,5,11,105243.44,4,3,2,9,432,Potential
100771,4,10,122255.11,4,2,2,8,422,Needs Attention
100772,3,13,126097.95,4,4,3,11,443,Loyal
100773,15,5,59503.7,1,1,1,3,111,At Risk
100774,6,10,118772.75,3,2,2,7,322,Needs Attention
100775,2,10,143027.65,5,2,3,10,523,Potential
100776,2,9,125818.1,5,2,3,10,523,Potential
100777,2,16,241384.72,5,5,5,15,555,Champions
100778,6,16,186094.62,3,5,5,13,355,Champions
100779,8,6,62827.62,3,1,1,5,311,At Risk
100780,8,4,38178.66,3,1,1,5,311,At Risk
100781,1,9,85434.59,5,2,1,8,521,Needs Attention
100782,8,10,95740.77,3,2,1,6,321,At Risk
100783,1,12,129326.87,5,3,3,11,533,Loyal
100784,5,12,118334.99,4,3,2,9,432,Potential
100785,1,19,223572.38,5,5,5,15,555,Champions
100786,11,17,223484.18,2,5,5,12,255,Loyal
100787,4,10,83851.62999999999,4,2,1,7,421,Needs Attention
100788,3,10,123763.4,4,2,3,9,423,Potential
100789,5,6,98445.47,4,1,2,7,412,Needs Attention
100790,26,7,113812.91,1,1,2,4,112,At Risk
100791,2,15,195726.3,5,5,5,15,555,Champions
100792,10,16,245211.85,2,5,5,12,255,Loyal
100793,4,11,114552.52,4,3,2,9,432,Potential
100794,2,18,271272.59,5,5,5,15,555,Champions
100795,6,4,32128.95,3,1,1,5,311,At Risk
100796,10,18,225616.83,2,5,5,12,255,Loyal
100797,8,13,160089.45,3,4,4,11,344,Loyal
100798,15,9,116656.07,1,2,2,5,122,At Risk
100799,9,11,154767.3,2,3,4,9,234,Potential
100800,1,11,178083.42,5,3,5,13,535,Champions
100801,4,10,144202.07,4,2,3,9,423,Potential
100802,9,8,84103.49,2,1,1,4,211,At Risk
100803,9,12,150996.11,2,3,4,9,234,Potential
100804,13,11,128524.51,2,3,3,8,233,Needs Attention
100805,6,13,168701.7,3,4,4,11,344,Loyal
100806,5,13,146009.47,4,4,3,11,443,Loyal
100807,7,12,138038.24,3,3,3,9,333,Potential
100808,1,16,170767.46,5,5,4,14,554,Champions
100809,10,9,125456.59,2,2,3,7,223,Needs Attention
100810,4,16,207052.97,4,5,5,14,455,Champions
100811,1,8,77617.74,5,1,1,7,511,Needs Attention
100812,9,8,96782.9,2,1,2,5,212,At Risk
100813,27,10,135263.96,1,2,3,6,123,At Risk
100814,9,12,116811.57,2,3,2,7,232,Needs Attention
100815,7,16,161501.3,3,5,4,12,354,Loyal
100816,10,15,156423.22,2,5,4,11,254,Loyal
100817,9,8,99236.57,2,1,2,5,212,At Risk
100818,4,6,104647.96,4,1,2,7,412,Needs Attention
100819,1,12,114298.57,5,3,2,10,532,Potential
100820,9,12,151248.41,2,3,4,9,234,Potential
100821,15,9,101563.03,1,2,2,5,122,At Risk
100822,2,11,75439.51,5,3,1,9,531,Potential
100823,1,15,126516.38,5,5,3,13,553,Champions
100824,14,11,142349.6,1,3,3,7,133,Needs Attention
100825,6,11,120425.27,3,3,2,8,332,Needs Attention
100826,34,7,57866.12,1,1,1,3,111,At Risk
100827,2,14,146574.18,5,4,4,13,544,Champions
100828,21,9,117675.8,1,2,2,5,122,At Risk
100829,5,10,78540.47,4,2,1,7,421,Needs Attention
100830,2,10,110728.79,5,2,2,9,522,Potential
100831,11,7,93280.48,2,1,1,4,211,At Risk
100832,1,13,174826.22,5,4,4,13,544,Champions
100833,15,8,66644.27,1,1,1,3,111,At Risk
100834,4,8,141323.66,4,1,3,8,413,Needs Attention
100835,6,12,151462.5,3,3,4,10,334,Potential
100836,7,12,128561.32,3,3,3,9,333,Potential
100837,6,15,215040.1,3,5,5,13,355,Champions
100838,3,9,83381.01999999999,4,2,1,7,421,Needs Attention
100839,15,10,152499.29,1,2,4,7,124,Needs Attention
100840,2,10,106418.89,5,2,2,9,522,Potential
100841,13,14,191815.43,2,4,5,11,245,Loyal
100842,10,11,180224.83,2,3,5,10,235,Potential
100843,36,7,66756.6,1,1,1,3,111,At Risk
100844,1,11,77945.72,5,3,1,9,531,Potential
100845,1,13,148149.63,5,4,4,13,544,Champions
100846,2,13,133965.11,5,4,3,12,543,Loyal
100847,10,7,92093.02,2,1,1,4,211,At Risk
100848,2,14,206064.15,5,4,5,14,545,Champions
100849,13,9,81665.49,2,2,1,5,221,At Risk
100850,11,9,106058.9,2,2,2,6,222,At Risk
100851,4,11,137548.86,4,3,3,10,433,Potential
100852,15,6,65940.52,1,1,1,3,111,At Risk
100853,9,12,139429.27,2,3,3,8,233,Needs Attention
100854,8,11,117315.66,3,3,2,8,332,Needs Attention
100855,3,9,88349.18,4,2,1,7,421,Needs Attention
100856,6,9,107510.31,3,2,2,7,322,Needs Attention
100857,17,10,142773.51,1,2,3,6,123,At Risk
100858,3,12,150248.71,4,3,4,11,434,Loyal
100859,14,8,73032.47,1,1,1,3,111,At Risk
100860,14,10,133579.17,1,2,3,6,123,At Risk
100861,2,12,122567.12,5,3,3,11,533,Loyal
100862,1,13,154721.02,5,4,4,13,544,Champions
100863,9,9,122977.64,2,2,3,7,223,Needs Attention
100864,17,13,173757.46,1,4,4,9,144,Potential
100865,3,9,116935.41,4,2,2,8,422,Needs Attention
100866,12,9,90894.15,2,2,1,5,221,At Risk
100867,3,12,111232.23,4,3,2,9,432,Potential
100868,1,12,100426.09,5,3,2,10,532,Potential
100869,2,11,158101.22,5,3,4,12,534,Loyal
100870,1,16,152269.57,5,5,4,14,554,Champions
100871,14,7,94417.73,1,1,1,3,111,At Risk
100872,2,12,124628.47,5,3,3,11,533,Loyal
100873,25,6,102424.52,1,1,2,4,112,At Risk
100874,3,11,159044.27000000002,4,3,4,11,434,Loyal
100875,2,8,100830.75,5,1,2,8,512,Needs Attention
100876,3,16,172864.82,4,5,4,13,454,Champions
100877,17,6,68129.47,1,1,1,3,111,At Risk
100878,6,16,190296.78,3,5,5,13,355,Champions
100879,2,11,133386.02,5,3,3,11,533,Loyal
100880,18,11,135879.77,1,3,3,7,133,Needs Attention
100881,6,14,138529.45,3,4,3,10,343,Potential
100882,6,7,109714.62,3,1,2,6,312,At Risk
100883,12,8,101261.97,2,1,2,5,212,At Risk
100884,35,5,56041.92,1,1,1,3,111,At Risk
100885,5,13,162613.07,4,4,4,12,444,Loyal
100886,29,9,128834.13,1,2,3,6,123,At Risk
100887,10,12,171670.18,2,3,4,9,234,Potential
100888,5,11,150369.24,4,3,4,11,434,Loyal
100889,2,8,101570.62,5,1,2,8,512,Needs Attention
100890,9,10,133624.11000000002,2,2,3,7,223,Needs Attention
100891,1,5,37587.46,5,1,1,7,511,Needs Attention
100892,39,8,77960.67,1,1,1,3,111,At Risk
100893,1,12,195702.14,5,3,5,13,535,Champions
100894,16,11,136647.83,1,3,3,7,133,Needs Attention
100895,21,10,154582.76,1,2,4,7,124,Needs Attention
100896,12,7,97779.49,2,1,2,5,212,At Risk
100897,15,14,166657.83000000002,1,4,4,9,144,Potential
100898,1,12,150470.06,5,3,4,12,534,Loyal
100899,9,12,112851.16,2,3,2,7,232,Needs Attention
100900,2,18,245803.75,5,5,5,15,555,Champions
100901,1,12,135482.62,5,3,3,11,533,Loyal
100902,1,9,120619.26,5,2,2,9,522,Potential
100903,8,8,94306.18,3,1,1,5,311,At Risk
100904,10,19,210278.04,2,5,5,12,255,Loyal
100905,11,7,87421.91,2,1,1,4,211,At Risk
100906,10,10,96094.8,2,2,1,5,221,At Risk
100907,17,5,25169.84,1,1,1,3,111,At Risk
100908,12,11,147188.74,2,3,4,9,234,Potential
100909,1,11,124157.11,5,3,3,11,533,Loyal
100910,12,13,156534.17,2,4,4,10,244,Potential
100911,6,10,153804.36000000002,3,2,4,9,324,Potential
100912,27,9,112080.34,1,2,2,5,122,At Risk
100913,11,9,96881.96,2,2,2,6,222,At Risk
100914,1,12,163812.46000000002,5,3,4,12,534,Loyal
100915,1,14,178007.87,5,4,5,14,545,Champions
100916,4,16,151003.54,4,5,4,13,454,Champions
100917,10,17,207880.39,2,5,5,12,255,Loyal
100918,12,18,225564.89,2,5,5,12,255,Loyal
100919,15,10,143440.41,1,2,3,6,123,At Risk
100920,6,6,56490.82,3,1,1,5,311,At Risk
100921,2,9,82882.89,5,2,1,8,521,Needs Attention
100922,1,15,191524.34,5,5,5,15,555,Champions
100923,7,9,91327.2,3,2,1,6,321,At Risk
100924,4,12,157754.24,4,3,4,11,434,Loyal
100925,1,8,113100.61,5,1,2,8,512,Needs Attention
100926,2,10,124155.38,5,2,3,10,523,Potential
100927,7,13,182299.1,3,4,5,12,345,Loyal
100928,31,3,14226.21,1,1,1,3,111,At Risk
100929,1,9,132774.47,5,2,3,10,523,Potential
100930,6,14,122186.96,3,4,2,9,342,Potential
100931,30,10,170195.9,1,2,4,7,124,Needs Attention
100932,5,8,67846.11,4,1,1,6,411,At Risk
100933,5,12,173494.47,4,3,4,11,434,Loyal
100934,5,14,200965.38,4,4,5,13,445,Champions
100935,2,12,139081.55,5,3,3,11,533,Loyal
100936,3,7,80351.44,4,1,1,6,411,At Risk
100937,3,12,143216.03,4,3,3,10,433,Potential
100938,5,13,137105.65,4,4,3,11,443,Loyal
100939,1,12,175831.37,5,3,5,13,535,Champions
100940,2,12,180233.03,5,3,5,13,535,Champions
100941,5,13,132006.98,4,4,3,11,443,Loyal
100942,14,8,87399.69,1,1,1,3,111,At Risk
100943,9,11,111308.69,2,3,2,7,232,Needs Attention
100944,9,14,199001.38,2,4,5,11,245,Loyal
100945,8,15,191140.5,3,5,5,13,355,Champions
100946,1,14,146469.35,5,4,4,13,544,Champions
100947,13,14,165995.74,2,4,4,10,244,Potential
100948,2,17,180214.89,5,5,5,15,555,Champions
100949,9,9,131655.73,2,2,3,7,223,Needs Attention
100950,5,13,145022.8,4,4,3,11,443,Loyal
100951,1,17,157425.06,5,5,4,14,554,Champions
100952,14,11,141337.09,1,3,3,7,133,Needs Attention
100953,8,8,69879.85,3,1,1,5,311,At Risk
100954,2,9,115649.76,5,2,2,9,522,Potential
100955,16,10,86036.49,1,2,1,4,121,At Risk
100956,1,16,210181.41,5,5,5,15,555,Champions
100957,2,15,199974.79,5,5,5,15,555,Champions
100958,36,6,73201.79,1,1,1,3,111,At Risk
100959,19,7,69144.49,1,1,1,3,111,At Risk
100960,8,12,200319.92,3,3,5,11,335,Loyal
100961,1,15,162710.66999999998,5,5,4,14,554,Champions
100962,5,11,187506.39,4,3,5,12,435,Loyal
100963,2,11,155390.52,5,3,4,12,534,Loyal
100964,5,11,99923.71,4,3,2,9,432,Potential
100965,13,10,133078.13999999998,2,2,3,7,223,Needs Attention
100966,6,13,130406.96,3,4,3,10,343,Potential
100967,7,17,159260.28,3,5,4,12,354,Loyal
100968,3,11,112787.13,4,3,2,9,432,Potential
100969,4,13,156451.15,4,4,4,12,444,Loyal
100970,4,13,154720.5,4,4,4,12,444,Loyal
100971,6,9,104195.4,3,2,2,7,322,Needs Attention
100972,13,12,123986.8,2,3,3,8,233,Needs Attention
100973,15,7,69884.69,1,1,1,3,111,At Risk
100974,11,8,97421.96,2,1,2,5,212,At Risk
100975,4,13,172594.89,4,4,4,12,444,Loyal
100976,5,10,104032.44,4,2,2,8,422,Needs Attention
100977,6,9,159104.41999999998,3,2,4,9,324,Potential
100978,3,19,191107.37,4,5,5,14,455,Champions
100979,3,7,77252.90000000001,4,1,1,6,411,At Risk
100980,18,11,121304.4,1,3,2,6,132,At Risk
100981,29,9,81535.16,1,2,1,4,121,At Risk
100982,2,8,112262.45,5,1,2,8,512,Needs Attention
100983,1,11,110383.96,5,3,2,10,532,Potential
100984,5,18,260099.87,4,5,5,14,455,Champions
100985,5,12,129441.48,4,3,3,10,433,Potential
100986,9,8,107779.68,2,1,2,5,212,At Risk
100987,5,18,253502.26,4,5,5,14,455,Champions
100988,28,9,103746.3,1,2,2,5,122,At Risk
100989,3,13,193211.08,4,4,5,13,445,Champions
100990,1,10,131784.09999999998,5,2,3,10,523,Potential
100991,8,11,159913.37,3,3,4,10,334,Potential
100992,1,11,170608.02,5,3,4,12,534,Loyal
100993,2,11,137238.39,5,3,3,11,533,Loyal
100994,2,7,109036.75,5,1,2,8,512,Needs Attention
100995,3,13,125818.19,4,4,3,11,443,Loyal
100996,3,8,133864.88,4,1,3,8,413,Needs Attention
100997,1,13,173811.85,5,4,4,13,544,Champions
100998,14,8,109344.8,1,1,2,4,112,At Risk
100999,8,9,163733.5,3,2,4,9,324,Potential
101000,1,9,123927.69,5,2,3,10,523,Potential
101001,31,9,97897.59,1,2,2,5,122,At Risk
101002,12,7,102215.21,2,1,2,5,212,At Risk
101003,5,16,231644.46,4,5,5,14,455,Champions
101004,2,11,136482.35,5,3,3,11,533,Loyal
101005,2,12,153757.56,5,3,4,12,534,Loyal
101006,4,15,137665.99,4,5,3,12,453,Loyal
101007,12,11,166226.32,2,3,4,9,234,Potential
