CustomerID,Transaction_Count,Total_Spent,Avg_Amount,Std_Amount,Min_Amount,Max_Amount,Fraud_Count,Fraud_Rate,Customer_Value
100350,11,119155.2,10832.29,8087.25,965.84,21224.39,5,0.4545,Medium
100351,14,142747.22,10196.23,5594.28,1090.56,20914.13,9,0.6429,High
100352,22,269411.4,12245.97,7194.64,403.11,23433.82,10,0.4545,VIP
100353,15,196651.3,13110.09,7492.28,1005.89,23957.78,7,0.4667,VIP
100354,6,60726.3,10121.05,9496.68,415.58,22454.71,3,0.5,Low
100355,8,95646.1,11955.76,4508.38,4973.15,17669.84,4,0.5,Low
100356,10,134241.89,13424.19,6521.25,3364.62,23450.06,3,0.3,High
100357,8,76482.31,9560.29,5839.28,3263.56,19650.94,3,0.375,Low
100358,10,147922.82,14792.28,6655.66,3979.87,22975.87,2,0.2,High
100359,11,119052.22,10822.93,8140.0,311.2,23836.13,7,0.6364,Medium
100360,11,125417.67,11401.61,6921.7,2967.34,22308.2,4,0.3636,Medium
100361,14,241979.75,17284.27,5551.1,4349.84,23779.23,9,0.6429,VIP
100362,9,75954.12,8439.35,6654.41,539.94,22133.77,5,0.5556,Low
100363,4,49576.16,12394.04,9637.79,1968.42,20751.03,2,0.5,Low
100364,10,92264.38,9226.44,7695.48,552.53,21116.1,3,0.3,Low
100365,13,138764.22,10674.17,6803.26,776.63,21958.97,6,0.4615,High
100366,9,95231.02,10581.22,5869.01,5356.2,20604.46,3,0.3333,Low
100367,15,169972.89,11331.53,6602.57,2529.04,24030.96,7,0.4667,VIP
100368,25,373735.17,14949.41,5697.78,3164.34,23409.53,12,0.48,VIP
100369,6,52597.24,8766.21,6800.12,356.54,15150.49,1,0.1667,Low
100370,6,96565.47,16094.24,6357.95,4207.07,23085.04,3,0.5,Low
100371,7,96729.87,13818.55,6920.79,5595.53,23707.1,4,0.5714,Low
100372,12,169155.35,14096.28,7259.55,1084.09,23466.35,4,0.3333,VIP
100373,15,151041.82,10069.45,6209.82,838.19,21308.96,9,0.6,High
100374,6,62431.64,10405.27,8737.58,1689.67,23235.59,0,0.0,Low
100375,18,202774.1,11265.23,5574.6,141.91,19911.44,8,0.4444,VIP
100376,16,193738.62,12108.66,6717.52,1000.61,22142.96,9,0.5625,VIP
100377,6,65066.25,10844.38,8130.43,1604.45,21842.23,3,0.5,Low
100378,7,81746.21,11678.03,7434.5,1925.71,22313.64,5,0.7143,Low
100379,11,141487.62,12862.51,6656.73,2059.17,23849.51,5,0.4545,High
100380,7,105082.53,15011.79,6834.67,3627.39,21344.98,2,0.2857,Medium
100381,10,128793.28,12879.33,5397.45,5483.23,22339.52,2,0.2,Medium
100382,11,136946.11,12449.65,8982.06,538.84,23882.83,7,0.6364,High
100383,12,139919.35,11659.95,7189.54,246.37,20151.5,8,0.6667,High
100384,14,179531.16,12823.65,6773.36,2179.77,22519.14,10,0.7143,VIP
100385,15,161944.23,10796.28,8837.64,251.99,23171.35,8,0.5333,High
100386,18,191898.42,10661.02,7141.53,1409.88,21014.14,12,0.6667,VIP
100387,17,214190.29,12599.43,6597.13,1966.63,22376.91,7,0.4118,VIP
100388,12,146724.33,12227.03,7164.32,4301.88,23277.13,5,0.4167,High
100389,12,154576.83,12881.4,7793.48,568.22,21605.81,5,0.4167,High
100390,11,137590.03,12508.18,5533.57,4566.06,17975.58,5,0.4545,High
100391,9,148354.67,16483.85,5261.26,8576.79,22953.84,6,0.6667,High
100392,14,172070.79,12290.77,5888.33,2945.48,20962.66,9,0.6429,VIP
100393,11,137529.15,12502.65,7896.33,1011.31,21953.27,7,0.6364,High
100394,10,130466.89,13046.69,7219.13,1754.68,22589.43,7,0.7,Medium
100395,10,138045.96,13804.6,6466.83,3113.02,21931.67,3,0.3,High
100396,6,86526.77,14421.13,8497.66,4813.71,23749.56,3,0.5,Low
100397,11,87202.55,7927.5,4807.77,670.39,15384.67,6,0.5455,Low
100398,14,224569.95,16040.71,6142.57,3653.04,23643.73,11,0.7857,VIP
100399,7,101112.04,14444.58,5864.48,3889.88,20978.43,4,0.5714,Low
100400,8,99491.44,12436.43,9100.95,122.82,23648.11,4,0.5,Low
100401,8,112242.88,14030.36,8707.97,272.24,23443.47,3,0.375,Medium
100402,9,70145.32,7793.92,7372.17,1475.4,22447.38,4,0.4444,Low
100403,9,137172.83,15241.43,6361.99,1140.33,20685.71,2,0.2222,High
100404,5,62181.94,12436.39,7129.13,743.17,20107.59,2,0.4,Low
100405,14,136690.22,9763.59,7839.32,1241.85,23416.61,5,0.3571,High
100406,11,122970.26,11179.11,5755.47,3132.42,22117.56,6,0.5455,Medium
100407,12,156244.07,13020.34,6479.57,1869.04,21609.38,7,0.5833,High
100408,11,104411.77,9491.98,6607.24,565.76,21942.31,7,0.6364,Medium
100409,18,233594.09,12977.45,6682.0,587.8,23472.78,5,0.2778,VIP
100410,16,207812.2,12988.26,7676.25,1690.57,23798.32,6,0.375,VIP
100411,12,163856.73,13654.73,6886.72,3463.23,22566.89,7,0.5833,High
100412,12,167170.84,13930.9,7479.92,4211.42,22843.91,5,0.4167,VIP
100413,11,134908.52,12264.41,6773.68,3445.55,23613.92,5,0.4545,High
100414,8,100201.42,12525.18,6400.26,4158.14,21542.41,4,0.5,Low
100415,12,168314.46,14026.2,6354.0,765.09,22473.74,6,0.5,VIP
100416,5,52197.66,10439.53,8631.68,2707.43,19800.84,2,0.4,Low
100417,18,211560.33,11753.35,7148.2,1327.41,21620.15,9,0.5,VIP
100418,20,237259.81,11862.99,6235.23,1461.44,21582.39,13,0.65,VIP
100419,6,58462.42,9743.74,7357.28,638.42,20985.83,4,0.6667,Low
100420,11,151962.53,13814.78,6805.04,3015.88,22368.23,6,0.5455,High
100421,11,165420.91,15038.26,8434.07,396.21,23999.33,2,0.1818,High
100422,12,160128.3,13344.02,7936.5,1862.5,22651.27,8,0.6667,High
100423,5,61231.29,12246.26,6501.33,4310.15,20751.33,3,0.6,Low
100424,11,181907.12,16537.01,6502.51,3612.33,23843.43,6,0.5455,VIP
100425,14,183650.49,13117.89,5403.86,4536.75,24011.86,9,0.6429,VIP
100426,11,130900.58,11900.05,5859.26,706.65,21166.58,8,0.7273,Medium
100427,5,44413.57,8882.71,7108.47,1371.43,16977.25,3,0.6,Low
100428,10,81186.4,8118.64,4883.97,1687.89,14626.16,4,0.4,Low
100429,6,54220.34,9036.72,7586.94,2034.26,19114.38,5,0.8333,Low
100430,12,137584.07,11465.34,6052.1,218.43,18258.87,5,0.4167,High
100431,10,124728.85,12472.88,6343.41,1894.77,19903.82,6,0.6,Medium
100432,13,145092.27,11160.94,8125.66,994.99,23886.94,5,0.3846,High
100433,13,147101.24,11315.48,5204.19,4470.01,22028.16,10,0.7692,High
100434,14,170923.75,12208.84,7859.18,514.02,24013.85,6,0.4286,VIP
100435,9,92575.49,10286.17,7679.66,1073.23,23097.52,4,0.4444,Low
100436,7,91470.64,13067.23,9004.59,1301.8,23061.71,6,0.8571,Low
100437,8,85206.53,10650.82,4054.98,5171.78,16411.11,2,0.25,Low
100438,12,152930.7,12744.22,7123.1,1906.34,23279.94,8,0.6667,High
100439,11,129330.43,11757.31,7154.06,491.71,24001.53,6,0.5455,Medium
100440,11,140593.33,12781.21,8798.0,284.63,23688.05,6,0.5455,High
100441,8,81473.49,10184.19,5311.41,462.27,18485.91,5,0.625,Low
100442,8,85020.76,10627.6,7777.34,1477.76,23760.82,2,0.25,Low
100443,12,161654.07,13471.17,8440.94,996.54,23836.94,4,0.3333,High
100444,12,109469.81,9122.48,5002.05,2338.95,16833.5,6,0.5,Medium
100445,6,71184.99,11864.16,6719.8,279.12,19825.27,3,0.5,Low
100446,14,171964.25,12283.16,5899.84,1653.93,23589.24,5,0.3571,VIP
100447,10,109416.64,10941.66,6027.84,2674.0,21705.8,7,0.7,Medium
100448,13,192023.65,14771.05,5485.93,5101.58,23201.27,6,0.4615,VIP
100449,16,203450.3,12715.64,7647.31,609.83,23880.15,7,0.4375,VIP
100450,10,109040.95,10904.1,8476.21,763.0,22264.82,7,0.7,Medium
100451,5,62538.13,12507.63,6594.88,2390.8,18843.9,3,0.6,Low
100452,7,88693.41,12670.49,9041.66,621.37,22163.81,3,0.4286,Low
100453,14,191956.63,13711.19,5763.76,4856.6,21629.36,9,0.6429,VIP
100454,10,115770.42,11577.04,3533.82,5881.23,18272.43,5,0.5,Medium
100455,22,304261.62,13830.07,7239.56,2387.42,23867.77,14,0.6364,VIP
100456,15,168356.01,11223.73,6763.79,255.1,20897.15,10,0.6667,VIP
100457,15,149773.25,9984.88,7584.26,76.9,23816.59,8,0.5333,High
100458,9,112751.23,12527.91,5414.58,4229.06,17887.39,3,0.3333,Medium
100459,13,145362.9,11181.76,7256.39,587.95,21794.86,9,0.6923,High
100460,9,144923.6,16102.62,4720.9,9236.85,23698.3,7,0.7778,High
100461,14,155599.22,11114.23,6922.15,1102.53,20640.58,2,0.1429,High
100462,11,162716.66,14792.42,6698.21,5563.82,23563.8,6,0.5455,High
100463,15,188164.2,12544.28,6381.22,888.97,22111.68,9,0.6,VIP
100464,8,98424.85,12303.11,7224.87,3467.05,23820.17,3,0.375,Low
100465,18,197027.95,10946.0,6589.56,2102.58,21285.95,8,0.4444,VIP
100466,5,66809.53,13361.91,5493.86,7894.73,19399.53,3,0.6,Low
100467,7,70960.4,10137.2,5118.5,2119.89,17439.64,3,0.4286,Low
100468,12,111049.25,9254.1,6516.4,871.56,18263.12,5,0.4167,Medium
100469,11,138657.5,12605.23,6533.72,1792.29,21740.14,6,0.5455,High
100470,7,106530.5,15218.64,8353.88,5636.92,23743.27,4,0.5714,Medium
100471,10,125563.45,12556.34,8001.7,1621.72,23861.12,5,0.5,Medium
100472,12,128295.88,10691.32,6254.44,1364.25,20295.76,8,0.6667,Medium
100473,7,69075.43,9867.92,4597.15,3570.69,15471.95,2,0.2857,Low
100474,13,145008.74,11154.52,8314.09,101.24,22633.37,8,0.6154,High
100475,7,90053.59,12864.8,6278.88,3416.07,22308.92,3,0.4286,Low
100476,11,130251.59,11841.05,8324.96,2104.34,23740.5,7,0.6364,Medium
100477,20,276154.47,13807.72,6795.41,1274.8,23763.17,13,0.65,VIP
100478,12,139499.35,11624.95,9503.63,291.32,23548.3,8,0.6667,High
100479,12,144240.62,12020.05,7719.2,81.52,21509.83,5,0.4167,High
100480,6,66255.03,11042.5,8522.49,687.49,20920.68,3,0.5,Low
100481,8,87062.72,10882.84,6753.43,585.22,21374.57,5,0.625,Low
100482,10,138047.6,13804.76,6516.02,3723.19,23237.54,5,0.5,High
100483,9,107091.96,11899.11,5996.66,3192.29,17664.18,4,0.4444,Medium
100484,9,74946.05,8327.34,4747.76,2516.1,16350.6,5,0.5556,Low
100485,10,84845.35,8484.54,8879.38,157.09,23643.19,4,0.4,Low
100486,6,118796.26,19799.38,2943.67,16329.84,23510.76,2,0.3333,Medium
100487,14,147809.04,10557.79,6698.19,378.26,22519.43,7,0.5,High
100488,20,248578.51,12428.93,7993.96,632.76,23478.82,13,0.65,VIP
100489,18,293489.13,16304.95,6807.52,102.76,23434.29,8,0.4444,VIP
100490,13,189385.97,14568.15,6873.69,1975.24,21894.1,4,0.3077,VIP
100491,11,112126.96,10193.36,5912.1,1510.68,21464.09,9,0.8182,Medium
100492,16,179983.84,11248.99,8020.19,1832.88,23818.39,8,0.5,VIP
100493,13,157344.47,12103.42,6965.15,3370.44,23209.71,6,0.4615,High
100494,8,94627.14,11828.39,6238.34,1633.24,20340.69,4,0.5,Low
100495,14,168138.67,12009.9,6152.46,1656.25,21175.76,5,0.3571,VIP
100496,13,136568.35,10505.26,5940.22,1969.46,21825.44,7,0.5385,High
100497,12,191152.06,15929.34,6364.73,3251.57,23894.03,3,0.25,VIP
100498,11,98621.7,8965.61,7752.31,553.45,22306.44,6,0.5455,Low
100499,14,179538.88,12824.21,8723.57,1038.85,23907.99,10,0.7143,VIP
100500,10,110859.93,11085.99,6378.06,644.92,19019.38,4,0.4,Medium
100501,13,176255.24,13558.1,6671.93,3844.75,21249.2,7,0.5385,VIP
100502,11,158821.17,14438.29,8938.87,99.64,23596.4,6,0.5455,High
100503,7,122635.72,17519.39,5220.1,9088.45,22371.33,3,0.4286,Medium
100504,12,163795.83,13649.65,6392.71,5580.03,23631.06,4,0.3333,High
100505,5,82136.2,16427.24,7284.53,5330.47,22776.79,4,0.8,Low
100506,10,96585.34,9658.53,4366.19,3686.69,19128.33,5,0.5,Low
100507,12,131388.17,10949.01,7076.97,574.76,23826.36,7,0.5833,Medium
100508,7,94862.21,13551.74,8056.98,1378.97,21976.67,3,0.4286,Low
100509,15,190517.19,12701.15,6346.33,1369.74,22425.76,7,0.4667,VIP
100510,18,288463.59,16025.76,6456.77,3061.06,23970.67,8,0.4444,VIP
100511,6,112817.0,18802.83,3371.55,14255.07,22917.79,4,0.6667,Medium
100512,9,154724.53,17191.61,6592.96,1403.9,22702.24,6,0.6667,High
100513,14,153159.32,10939.95,6055.27,187.93,22686.47,6,0.4286,High
100514,16,195290.77,12205.67,7750.43,609.92,23520.39,8,0.5,VIP
100515,14,188067.65,13433.4,6095.32,2299.27,22648.32,8,0.5714,VIP
100516,8,117828.98,14728.62,7726.0,464.36,21683.12,6,0.75,Medium
100517,10,88564.9,8856.49,3420.4,4617.11,14112.1,7,0.7,Low
100518,16,198245.89,12390.37,5810.68,2157.96,21571.06,9,0.5625,VIP
100519,9,123429.72,13714.41,5363.54,4519.03,23964.37,5,0.5556,Medium
100520,11,113037.03,10276.09,5999.67,475.16,21513.37,1,0.0909,Medium
100521,11,98206.62,8927.87,8237.78,773.41,23023.8,2,0.1818,Low
100522,9,107171.69,11907.97,6801.51,2393.98,23292.08,8,0.8889,Medium
100523,11,171057.15,15550.65,7905.84,2448.06,22723.3,6,0.5455,VIP
100524,11,163041.46,14821.95,7450.57,2690.65,23460.08,5,0.4545,High
100525,16,218030.88,13626.93,5789.47,1881.63,22582.79,10,0.625,VIP
100526,7,111854.85,15979.26,7195.06,2041.04,21947.32,4,0.5714,Medium
100527,19,218131.46,11480.6,8322.55,841.01,23665.4,9,0.4737,VIP
100528,10,104035.29,10403.53,8175.59,103.67,20728.19,5,0.5,Medium
100529,10,117664.59,11766.46,4922.91,5028.43,19110.8,6,0.6,Medium
100530,11,126091.76,11462.89,7818.37,863.35,23967.56,6,0.5455,Medium
100531,22,212867.36,9675.79,6221.94,53.66,23503.91,15,0.6818,VIP
100532,11,138061.73,12551.07,6550.02,2311.27,22271.88,4,0.3636,High
100533,14,179705.55,12836.11,6843.51,2123.48,23844.82,4,0.2857,VIP
100534,11,142516.43,12956.04,6970.66,3172.61,23883.35,4,0.3636,High
100535,15,190598.66,12706.58,7715.21,2018.43,23566.59,6,0.4,VIP
100536,11,135323.17,12302.11,6229.15,446.21,21247.07,6,0.5455,High
100537,9,103542.36,11504.71,6950.0,2770.55,23653.82,4,0.4444,Low
100538,9,124102.14,13789.13,6831.92,590.46,22527.86,4,0.4444,Medium
100539,6,68112.6,11352.1,9721.93,128.58,23619.13,2,0.3333,Low
100540,10,100100.71,10010.07,7321.01,188.08,20993.96,3,0.3,Low
100541,11,161970.15,14724.56,7597.06,2941.95,22659.68,6,0.5455,High
100542,15,188010.33,12534.02,6429.42,4789.53,22444.81,11,0.7333,VIP
100543,9,89290.2,9921.13,8377.79,1081.25,20852.14,7,0.7778,Low
100544,8,112955.12,14119.39,6429.9,6778.11,23490.92,4,0.5,Medium
100545,15,198338.56,13222.57,6567.48,2006.07,23880.5,7,0.4667,VIP
100546,13,153975.12,11844.24,6820.11,2105.73,23769.32,6,0.4615,High
100547,9,70116.47,7790.72,5925.24,1225.08,19559.42,5,0.5556,Low
100548,16,190856.53,11928.53,7436.33,102.22,24027.02,7,0.4375,VIP
100549,4,54773.95,13693.49,8040.47,5944.83,23646.26,4,1.0,Low
100550,7,124404.82,17772.12,3127.59,13956.62,22788.74,4,0.5714,Medium
100551,14,162176.46,11584.03,8610.96,274.97,23564.83,7,0.5,High
100552,12,137065.75,11422.15,7825.8,1445.08,22902.04,5,0.4167,High
100553,10,100353.0,10035.3,5579.64,1786.34,19125.09,6,0.6,Low
100554,17,187116.4,11006.85,6429.08,785.03,20839.03,5,0.2941,VIP
100555,10,155544.58,15554.46,6775.7,3852.16,23880.29,4,0.4,High
100556,12,115858.01,9654.83,7831.92,1537.41,22141.98,5,0.4167,Medium
100557,12,141029.45,11752.45,7799.13,1321.88,23263.4,6,0.5,High
100558,14,160736.18,11481.16,6835.45,741.44,22844.7,9,0.6429,High
100559,9,103006.25,11445.14,8398.49,591.56,22434.1,4,0.4444,Low
100560,9,87109.35,9678.82,8171.3,585.2,20282.91,6,0.6667,Low
100561,11,145959.49,13269.04,5867.74,2036.68,21125.92,5,0.4545,High
100562,9,122227.04,13580.78,6010.43,4018.54,22208.82,4,0.4444,Medium
100563,15,191062.09,12737.47,8781.06,940.69,22669.19,9,0.6,VIP
100564,8,102268.69,12783.59,6303.95,578.23,21767.41,4,0.5,Low
100565,14,160681.78,11477.27,5796.72,1254.8,21381.18,5,0.3571,High
100566,14,159653.6,11403.83,8181.64,725.07,22281.46,6,0.4286,High
100567,14,208184.31,14870.31,7081.75,2733.67,23521.65,9,0.6429,VIP
100568,12,120891.69,10074.31,6804.45,2083.14,20417.55,7,0.5833,Medium
100569,12,140642.72,11720.23,7589.51,1437.99,22564.8,7,0.5833,High
100570,12,112243.5,9353.62,7380.62,145.59,22225.74,6,0.5,Medium
100571,11,170551.05,15504.64,4157.24,10775.57,23239.88,6,0.5455,VIP
100572,11,153266.52,13933.32,6028.8,3997.25,22753.99,8,0.7273,High
100573,4,54360.29,13590.07,9195.53,1705.29,21205.88,1,0.25,Low
100574,9,76539.12,8504.35,5661.22,1401.81,18727.66,2,0.2222,Low
100575,7,95937.91,13705.42,7872.33,1581.17,22111.37,4,0.5714,Low
100576,16,198932.0,12433.25,7950.29,377.41,23897.84,6,0.375,VIP
100577,13,170569.11,13120.7,6652.36,2687.55,23310.56,6,0.4615,VIP
100578,8,70292.29,8786.54,6518.9,85.31,18801.0,2,0.25,Low
100579,8,115691.76,14461.47,8739.04,2526.01,22668.64,3,0.375,Medium
100580,14,206990.71,14785.05,7573.58,1023.05,23238.21,6,0.4286,VIP
100581,12,165053.46,13754.46,8715.7,731.06,23597.75,9,0.75,High
100582,8,123554.76,15444.34,6610.05,4051.93,23509.32,1,0.125,Medium
100583,11,170102.26,15463.84,5601.42,7797.67,23684.58,1,0.0909,VIP
100584,9,120157.38,13350.82,5476.21,1595.31,21223.43,5,0.5556,Medium
100585,7,64176.57,9168.08,7780.41,3229.13,23789.23,5,0.7143,Low
100586,16,155513.37,9719.59,6732.99,1033.37,22189.91,8,0.5,High
100587,10,128490.18,12849.02,6871.28,451.11,21753.53,3,0.3,Medium
100588,16,205079.15,12817.45,8281.49,386.29,23782.72,8,0.5,VIP
100589,12,161930.55,13494.21,6131.85,3281.16,22111.96,5,0.4167,High
100590,15,182677.4,12178.49,6852.01,2442.33,22197.79,9,0.6,VIP
100591,16,170547.54,10659.22,7886.38,144.51,23478.16,8,0.5,VIP
100592,9,123733.87,13748.21,7255.41,1151.66,21782.99,3,0.3333,Medium
100593,9,127499.56,14166.62,6354.98,1941.02,21462.47,5,0.5556,Medium
100594,13,152189.95,11706.92,8355.87,97.54,23248.3,3,0.2308,High
100595,9,115387.93,12820.88,7812.34,1582.06,23944.58,3,0.3333,Medium
100596,9,88413.47,9823.72,8496.53,313.79,23893.41,3,0.3333,Low
100597,10,98896.68,9889.67,6530.1,127.73,21194.36,4,0.4,Low
100598,12,151780.64,12648.39,6793.03,876.16,22887.06,7,0.5833,High
100599,9,88163.28,9795.92,8277.29,120.78,20971.08,5,0.5556,Low
100600,17,212342.57,12490.74,7063.78,1615.96,22297.39,5,0.2941,VIP
100601,8,77523.53,9690.44,7404.35,451.95,22090.14,3,0.375,Low
100602,15,199059.77,13270.65,5992.92,825.96,22487.61,9,0.6,VIP
100603,7,75081.24,10725.89,8399.28,561.33,22160.51,2,0.2857,Low
100604,9,116781.6,12975.73,5771.92,4859.59,20081.47,5,0.5556,Medium
100605,16,173112.9,10819.56,6982.96,221.71,22744.77,4,0.25,VIP
100606,15,170470.18,11364.68,7090.51,716.55,20950.55,6,0.4,VIP
100607,9,128918.77,14324.31,8265.81,2763.34,23837.29,2,0.2222,Medium
100608,9,92995.61,10332.85,7952.99,837.07,23704.61,3,0.3333,Low
100609,12,172264.18,14355.35,8202.85,1872.62,23558.94,6,0.5,VIP
100610,8,92212.05,11526.51,8006.24,1563.89,23731.31,5,0.625,Low
100611,12,158450.48,13204.21,5154.57,5567.06,21980.49,7,0.5833,High
100612,6,61738.97,10289.83,6053.85,3149.45,21069.51,2,0.3333,Low
100613,10,128848.12,12884.81,8574.11,131.13,22588.75,4,0.4,Medium
100614,12,136113.74,11342.81,7998.37,1296.97,21489.08,6,0.5,High
100615,9,85012.63,9445.85,7378.5,348.08,22909.16,3,0.3333,Low
100616,7,65337.0,9333.86,8096.8,1811.54,23948.05,4,0.5714,Low
100617,14,187149.46,13367.82,5805.76,1868.61,21185.05,8,0.5714,VIP
100618,9,113891.06,12654.56,7097.01,3248.72,23076.19,5,0.5556,Medium
100619,12,98241.34,8186.78,6238.67,628.19,21629.98,2,0.1667,Low
100620,23,257416.89,11192.04,6226.8,1059.24,21612.52,12,0.5217,VIP
100621,9,112848.49,12538.72,7029.51,3379.31,22515.05,5,0.5556,Medium
100622,13,181579.12,13967.62,6332.29,2321.66,22260.45,5,0.3846,VIP
100623,16,199645.79,12477.86,7732.52,1325.71,22821.58,4,0.25,VIP
100624,12,123942.59,10328.55,7232.67,569.51,22803.64,5,0.4167,Medium
100625,15,148279.17,9885.28,8390.84,324.25,22888.99,10,0.6667,High
100626,11,170410.84,15491.89,7210.8,635.03,23158.74,5,0.4545,VIP
100627,11,100306.44,9118.77,6955.82,1125.86,20112.72,6,0.5455,Low
100628,10,136528.91,13652.89,6938.18,3948.61,23845.86,6,0.6,High
100629,11,165692.51,15062.96,6246.96,5392.16,23229.58,8,0.7273,High
100630,8,112877.08,14109.64,3770.22,8421.15,20964.33,4,0.5,Medium
100631,16,205998.69,12874.92,6647.46,1376.28,22953.42,8,0.5,VIP
100632,8,98516.82,12314.6,6290.02,2423.64,18182.4,4,0.5,Low
100633,13,201988.06,15537.54,5736.09,4605.57,22599.79,6,0.4615,VIP
100634,14,208889.27,14920.66,7523.97,219.39,22896.01,9,0.6429,VIP
100635,15,179838.61,11989.24,7106.23,2690.38,22930.27,10,0.6667,VIP
100636,13,161671.1,12436.24,6396.7,3169.8,22987.04,4,0.3077,High
100637,13,169317.05,13024.39,8464.77,303.31,23523.35,6,0.4615,VIP
100638,10,94868.81,9486.88,5268.73,303.92,19833.35,5,0.5,Low
100639,7,89875.47,12839.35,6267.99,3862.99,23357.04,3,0.4286,Low
100640,10,141527.36,14152.74,7584.94,78.81,23200.68,7,0.7,High
100641,12,120727.45,10060.62,5939.08,2230.03,21788.36,5,0.4167,Medium
100642,15,222687.32,14845.82,6370.91,2990.74,23580.79,7,0.4667,VIP
100643,13,160698.79,12361.45,7339.67,509.99,22044.24,6,0.4615,High
100644,7,121247.18,17321.03,5622.35,7571.06,23796.29,4,0.5714,Medium
100645,23,350049.65,15219.55,7035.83,2419.18,23458.66,7,0.3043,VIP
100646,12,178991.57,14915.96,7194.74,240.76,23985.29,6,0.5,VIP
100647,6,47422.92,7903.82,4697.9,3739.21,16158.1,3,0.5,Low
100648,16,153440.47,9590.03,6451.26,512.85,23064.96,8,0.5,High
100649,14,218167.32,15583.38,6759.21,2481.56,23189.27,7,0.5,VIP
100650,13,131161.64,10089.36,4829.94,3071.39,17378.18,7,0.5385,Medium
100651,11,133620.15,12147.29,6982.82,803.85,22060.05,5,0.4545,Medium
100652,6,72490.16,12081.69,6245.09,5766.41,22022.93,3,0.5,Low
100653,11,145110.57,13191.87,7442.22,239.05,23336.15,6,0.5455,High
100654,17,242468.69,14262.86,5624.16,3183.33,24021.74,7,0.4118,VIP
100655,9,96934.31,10770.48,8819.02,98.38,22552.62,5,0.5556,Low
100656,13,132008.84,10154.53,7090.2,375.26,23861.79,5,0.3846,Medium
100657,8,116376.68,14547.08,8802.59,2635.44,23631.73,2,0.25,Medium
100658,8,121548.97,15193.62,4592.98,10162.44,21614.15,2,0.25,Medium
100659,12,144138.08,12011.51,6745.68,2895.38,23010.94,7,0.5833,High
100660,11,162884.53,14807.68,6955.31,4690.56,23349.58,5,0.4545,High
100661,18,204123.07,11340.17,6340.82,2822.33,23088.38,9,0.5,VIP
100662,7,97694.49,13956.36,8048.61,3424.89,22789.03,4,0.5714,Low
100663,10,156103.83,15610.38,4949.28,7613.77,23840.58,6,0.6,High
100664,21,293511.6,13976.74,6577.41,436.87,23716.95,13,0.619,VIP
100665,17,225246.68,13249.8,6787.8,3545.71,23685.62,9,0.5294,VIP
100666,12,163733.66,13644.47,8889.37,192.82,24039.93,7,0.5833,High
100667,13,137654.75,10588.83,4843.77,2838.51,17991.16,6,0.4615,High
100668,7,96379.86,13768.55,5876.11,4484.91,20758.86,2,0.2857,Low
100669,11,139633.77,12693.98,6165.03,3817.82,20753.61,4,0.3636,High
100670,11,141707.54,12882.5,6946.23,3785.47,22601.46,5,0.4545,High
100671,12,151429.53,12619.13,8276.94,1794.54,23322.19,6,0.5,High
100672,12,153464.38,12788.7,7315.0,1203.35,23875.28,6,0.5,High
100673,6,68932.32,11488.72,6071.1,6405.24,22759.35,3,0.5,Low
100674,7,75122.72,10731.82,7683.8,589.21,18687.05,4,0.5714,Low
100675,13,155496.22,11961.25,7235.27,1184.0,21868.29,5,0.3846,High
100676,8,133399.78,16674.97,6573.83,7555.79,23727.76,4,0.5,Medium
100677,10,135734.21,13573.42,6988.61,1715.64,22648.7,4,0.4,High
100678,11,121991.65,11090.15,6940.76,1776.78,19721.06,5,0.4545,Medium
100679,9,105917.97,11768.66,7842.04,2442.7,23923.24,6,0.6667,Medium
100680,11,105610.36,9600.94,6182.43,3027.47,23222.13,5,0.4545,Medium
100681,7,60880.95,8697.28,9257.51,850.78,22121.31,4,0.5714,Low
100682,12,176147.05,14678.92,5164.86,2453.35,21495.45,8,0.6667,VIP
100683,14,190899.96,13635.71,4384.94,5332.75,20553.02,6,0.4286,VIP
