CustomerID,Recency,Frequency,Monetary
101124,1,14,173784.42
101125,11,12,161687.28
101126,7,6,88723.76000000001
101127,5,8,124916.70999999999
101128,8,12,180492.22
101129,3,10,116004.99
101130,22,13,141071.62
101131,10,12,143670.5
101132,11,15,200234.66
101133,5,14,154552.65
101134,5,11,108334.2
101135,24,12,160911.99
101136,8,8,140461.8
101137,14,12,126377.11
101138,2,14,176394.53
101139,15,13,167919.45
101140,1,13,153428.18
101141,1,16,189503.21
101142,2,10,121931.35
101143,3,15,176561.48
101144,9,8,103112.31
101145,6,11,170122.95
101146,1,15,138578.74
101147,11,8,107354.49
101148,32,6,59975.43
101149,1,15,148923.91
101150,7,10,141580.62
101151,34,5,49500.38
101152,5,21,244971.4
101153,3,13,134275.66999999998
101154,20,11,159761.49
101155,11,12,132510.55
101156,1,7,56395.36
101157,4,16,203473.85
101158,34,10,116323.5
101159,23,12,125735.62
101160,9,15,223385.12
101161,5,21,243952.33
101162,9,5,71208.75
101163,14,16,208234.83
101164,17,7,58922.92
101165,19,13,146763.69
101166,8,8,37073.68
101167,33,9,103068.04999999999
101168,25,14,158000.52000000002
101169,3,12,144269.91999999998
101170,16,11,133025.94999999998
101171,11,15,158447.82
101172,10,9,127455.36
101173,2,12,153201.33000000002
101174,17,6,53108.92
101175,3,14,179329.83
101176,3,12,144791.68
101177,2,13,168446.51
101178,3,15,202407.65
101179,2,17,179786.53
101180,7,8,89287.29
101181,6,13,118227.26000000001
101182,1,11,117129.94
101183,8,4,42435.229999999996
101184,9,11,168143.82
101185,5,4,47046.33
101186,4,15,143981.04
101187,3,13,185050.02000000002
101188,15,9,90701.94
101189,12,9,78465.69
101190,3,11,149451.21
101191,1,13,156961.41
101192,1,10,145506.99
101193,3,12,146437.5
101194,11,13,146906.95
101195,6,12,193743.62
101196,7,9,100715.29
101197,30,6,61853.85
101198,7,16,176517.62
101199,13,8,74532.26000000001
101200,8,19,269409.23
101201,21,9,95914.8
101202,8,8,88423.9
101203,9,9,120162.42
101204,11,14,148302.56
101205,3,17,216916.53
101206,10,8,104803.86
101207,4,6,76473.79
101208,9,9,134801.56
101209,1,16,179825.09
101210,7,17,171547.43
101211,7,12,148308.48
101212,6,10,138971.38
101213,26,5,71252.57
101214,11,14,118338.52
101215,9,11,169136.72
101216,6,7,91450.59999999999
101217,7,10,116548.67
101218,3,8,75824.6
101219,3,8,94217.42
101220,1,8,110059.58
101221,14,10,113935.12000000001
101222,5,10,144431.3
101223,2,17,210883.65
101224,1,8,110244.9
101225,4,14,197553.37
101226,25,7,64483.64
101227,3,18,251491.13
101228,2,17,224106.15
101229,13,7,96594.23000000001
101230,1,9,87047.17
101231,3,6,66243.64
101232,3,15,164895.34
101233,11,7,99990.19
101234,3,19,192770.03
101235,3,13,142404.68
101236,6,8,83086.94
101237,3,16,206685.07
101238,19,8,87344.5
101239,17,15,239769.6
101240,9,12,119357.81
101241,21,12,149795.03
101242,8,9,142185.86
101243,8,8,97704.96
101244,6,19,238550.84
101245,15,16,222488.25
101246,11,15,170662.47
101247,10,14,186111.65
101248,4,13,142516.3
101249,6,10,116887.31
101250,7,17,215345.25
101251,7,12,176429.35
101252,9,10,127868.66
101253,25,4,20247.63
101254,1,11,140143.44
101255,2,18,206368.58000000002
101256,2,9,92308.70999999999
101257,15,9,130285.73999999999
101258,7,15,150298.46
101259,7,17,207329.6
101260,9,7,95222.47
101261,1,10,138783.72
101262,8,14,126558.77
101263,6,10,121613.04
101264,2,13,152064.28
101265,4,12,171463.89
101266,10,12,167883.9
101267,1,16,208724.88
101268,7,12,128824.64
101269,2,12,137213.07
101270,11,13,160053.75
101271,7,6,90200.83
101272,5,13,174435.44
101273,10,10,123449.54
101274,10,11,156258.31
101275,18,8,103361.56999999999
101276,8,14,177581.52
101277,5,5,48169.71
101278,3,16,188965.77
101279,3,12,141110.18
101280,4,19,238149.63
101281,5,10,109509.62999999999
101282,14,8,88923.86
101283,14,14,135853.36000000002
101284,24,11,123833.78
101285,5,9,138683.1
101286,10,19,209707.49
101287,4,15,165139.09
101288,6,13,141366.63999999998
101289,7,16,184206.49
101290,3,16,197135.34
101291,24,12,122443.15
101292,2,10,128189.84
101293,3,16,171382.65
101294,21,11,105013.49
101295,4,9,92745.73999999999
101296,2,14,116613.07
101297,4,12,127151.05
101298,15,11,153316.24
101299,13,12,146802.09
101300,1,10,135416.99
101301,5,10,97235.92
101302,4,10,124735.94
101303,11,15,184884.57
101304,3,15,199534.78
101305,3,8,93035.41
101306,1,20,238200.45
101307,7,11,133065.38999999998
101308,1,12,168398.22
101309,7,7,45109.06
101310,15,16,209081.37
101311,1,15,159581.39
101312,11,11,138183.03
101313,4,13,209656.72
101314,3,15,197794.67
101315,10,8,115845.8
101316,1,15,232278.41
101317,2,7,76483.76999999999
101318,20,6,53690.14
101319,7,11,106261.39
101320,5,15,189008.8
101321,10,10,156901.08
101322,56,13,166310.98
101323,3,9,140842.04
101324,4,10,107288.3
101325,1,8,114097.96
101326,4,11,119977.78
101327,2,12,130321.02
101328,10,9,122235.51000000001
101329,1,14,186411.98
101330,4,8,95800.51
101331,4,12,143772.31
101332,5,9,147099.88
101333,7,9,130224.51
101334,6,9,119791.42
101335,2,15,230512.26
101336,1,10,138512.31
101337,10,10,65391.16
101338,1,15,171302.23
101339,15,15,138605.11
101340,5,10,134181.16
101341,3,11,128310.20999999999
101342,1,17,223596.87
101343,25,6,50180.19
101344,26,8,96483.56999999999
101345,3,12,139847.01
101346,11,6,95250.99
101347,3,9,58465.91
101348,10,12,112405.14
101349,3,8,94815.98000000001
101350,7,8,92889.96
101351,2,19,225809.26
101352,1,14,155219.77
101353,4,11,123706.0
101354,6,15,179266.05
101355,4,12,169213.46
101356,6,10,92509.31999999999
101357,1,17,192363.51
101358,10,11,157332.19
101359,4,13,156898.99
101360,7,11,151261.88
101361,16,6,89433.06999999999
101362,2,8,116975.18000000001
101363,15,13,159744.5
101364,20,8,70084.83
101365,11,15,151580.36
101366,13,12,126159.25
101367,19,8,87766.61
101368,13,13,156153.78
101369,8,14,165778.68
101370,13,7,84751.1
101371,7,11,88823.11
101372,24,7,59302.46
101373,7,12,159611.69
101374,19,6,54652.62
101375,13,10,93313.56999999999
101376,7,16,207579.78999999998
101377,22,11,145882.97
101378,9,14,155409.79
101379,11,12,138693.85
101380,7,11,153290.68
101381,4,11,138465.58000000002
101382,1,12,178739.43
101383,2,11,123740.92
101384,1,13,168160.36
101385,3,14,199278.59
101386,2,12,172956.68
101387,17,11,151791.61
101388,11,14,127589.27
101389,13,13,166117.81
101390,3,12,133199.56
101391,5,11,142431.05
101392,1,13,146546.3
101393,2,6,55239.17
101394,5,12,170752.72
101395,2,12,118935.44
101396,14,10,105869.79000000001
101397,19,9,118718.5
101398,7,9,98652.59
101399,6,9,58899.06
101400,2,12,164829.84
101401,2,10,129777.79000000001
101402,1,18,229934.89
101403,4,8,104452.45
101404,19,12,186131.89
101405,3,10,92531.47
101406,3,13,150566.11
101407,9,10,111175.44
101408,1,11,147150.34
101409,21,10,130067.12
101410,6,9,119658.84
101411,28,7,70509.54000000001
101412,7,15,178316.52
101413,1,9,118443.37
101414,27,8,113802.7
101415,7,14,186093.67
101416,6,5,59764.02
101417,12,10,124591.27
101418,15,17,191696.3
101419,5,8,95449.73000000001
101420,12,7,90334.13
101421,4,11,95090.71
101422,25,12,127140.01
101423,2,11,116281.32
101424,13,8,41044.5
101425,1,16,166050.94
101426,5,16,184071.14
101427,1,17,157267.89
101428,3,7,83863.11
101429,14,13,167347.2
101430,4,7,54595.88
101431,10,12,181481.03
101432,1,17,200527.07
101433,3,8,99888.44
101434,22,6,77970.64
101435,2,11,127629.38
101436,33,14,167534.41
101437,5,12,102063.61
101438,4,7,58820.189999999995
101439,1,12,136674.95
101440,8,12,156144.82
101441,2,12,138193.9
101442,7,8,59015.33
101443,19,6,50285.44
101444,10,10,93728.12
101445,3,11,140792.2
101446,1,11,152341.77
101447,1,16,215579.09
101448,4,6,49565.65
101449,11,7,78172.38
101450,12,16,182204.5
101451,3,11,132097.62
101452,10,10,138322.63999999998
101453,27,11,154668.25
101454,4,9,104853.06
101455,10,13,170431.6
101456,11,8,85586.22
101457,2,6,64145.79000000001
101458,1,16,185952.53
101459,1,15,170348.17
101460,10,10,102815.84
101461,6,12,139519.3
101462,2,12,146244.73
101463,4,15,218427.55
101464,7,11,146581.12
101465,18,11,160078.3
101466,1,11,159857.82
101467,25,6,80872.01
101468,1,15,153961.64
101469,6,10,164642.34
101470,2,13,160921.04
101471,9,16,152697.62
101472,29,6,58789.03999999999
101473,6,10,123167.66
101474,6,17,139582.11
101475,4,10,112631.11
101476,9,11,132115.48
101477,20,9,112636.15
101478,21,7,106126.3
101479,4,16,196249.66
101480,1,9,93270.12
101481,2,13,156749.43
101482,15,14,138803.72
101483,5,8,100450.37
101484,2,9,98432.76000000001
101485,8,10,120921.9
101486,13,8,99402.78
101487,20,3,34500.82
101488,4,14,143424.48
101489,5,14,157334.66
101490,5,9,95161.31
101491,15,1,7730.63
101492,1,14,177627.77
101493,6,12,130459.6
101494,2,10,104154.08
101495,3,16,175018.42
101496,8,9,94637.77
101497,4,12,177305.88999999998
101498,12,11,144276.88
101499,2,7,51445.56
101500,7,11,132330.47
101501,3,7,64360.36
101502,6,16,158679.65
101503,6,12,163899.5
101504,8,8,109085.83
101505,10,11,104510.45999999999
101506,1,7,85644.91
101507,6,11,179725.52
101508,18,10,109938.47
101509,5,11,111299.12000000001
101510,3,13,160675.69
101511,3,12,157791.32
101512,9,6,68108.9
101513,24,8,87017.67
101514,1,14,197861.02
101515,5,13,147614.7
101516,6,7,93935.08
101517,10,14,174494.73
101518,3,12,128800.1
101519,3,9,114469.47
101520,1,15,137396.39
101521,22,12,172328.06
101522,23,10,97828.98
101523,8,16,203426.35
101524,5,13,165473.99
101525,4,15,162392.72
101526,7,15,196159.71
101527,4,11,145939.51
101528,15,10,144512.65
101529,20,13,128113.38
101530,6,11,166129.06
101531,5,12,164386.98
101532,1,9,98188.93
101533,1,9,94374.67
101534,1,16,223537.91
101535,10,6,68216.62
101536,17,10,123880.09
101537,9,15,211164.99
101538,17,9,81675.14
101539,9,11,134114.26
101540,11,8,95516.9
101541,23,8,74157.19
101542,10,8,79144.3
101543,2,7,101795.1
101544,17,10,142295.3
101545,13,17,248181.67
101546,12,13,188276.69
101547,10,13,200077.22
101548,13,9,131856.32
101549,5,13,125712.36
101550,19,8,84707.11
101551,2,14,110731.15
101552,1,11,142216.04
101553,2,13,166925.16
101554,2,6,91276.33
101555,11,11,154715.77
101556,1,12,149046.6
101557,37,4,40984.89
101558,2,14,218903.5
101559,12,8,135935.93
101560,1,12,147312.66999999998
101561,3,11,134579.73
101562,1,13,150107.86000000002
101563,2,14,149747.72
101564,1,15,151160.32
101565,24,9,131068.91
101566,10,12,120372.7
101567,6,7,79449.91
101568,12,11,124601.72
101569,6,10,97812.43
101570,5,10,139159.13999999998
101571,3,19,201132.91
101572,5,8,79582.66
101573,4,11,137241.94999999998
101574,10,8,92019.65000000001
101575,18,6,92075.67
101576,22,7,90049.88
101577,2,15,145509.87
101578,7,8,99084.38
101579,4,13,186421.08000000002
101580,3,15,171247.75
101581,2,9,137688.03
101582,6,7,71881.14
101583,12,13,136777.63
101584,2,13,139146.31
101585,14,11,123965.1
101586,5,10,125320.37000000001
101587,14,21,284916.58
101588,6,11,125526.91
101589,12,12,152125.67
101590,16,12,164458.77
101591,10,8,86744.40000000001
101592,3,10,97133.55
101593,1,11,137316.55
101594,19,11,158021.03
101595,43,4,40879.18
101596,16,14,144600.6
101597,3,15,176298.88999999998
101598,9,14,203806.65
101599,7,12,120782.66
101600,1,19,186179.15
101601,14,9,91370.94
101602,5,12,157031.07
101603,5,11,123175.95999999999
101604,13,6,92931.05
101605,5,18,212446.47
101606,4,14,209312.07
101607,5,10,106904.41
101608,5,12,139708.27
101609,14,13,120040.29
101610,6,11,116855.23
101611,14,13,149126.84
101612,1,13,162824.59
101613,1,15,205869.5
101614,6,18,184293.36
101615,4,15,156301.88
101616,4,8,81250.53
101617,1,12,145955.09
101618,4,9,88318.45
101619,5,14,174892.49
101620,1,15,188634.0
101621,1,6,81890.95
101622,2,13,132319.66999999998
101623,4,13,219795.2
101624,4,16,186689.55000000002
101625,3,12,101647.48
101626,10,11,142019.91999999998
101627,1,10,94153.59
101628,25,11,108480.47
101629,3,14,159956.19
101630,4,12,166224.38
101631,5,11,118935.2
101632,3,13,157301.63
101633,10,14,201399.01
101634,15,10,127043.75
101635,7,11,136831.69
101636,4,12,119633.66
101637,12,12,150935.31
101638,7,14,182782.05
101639,2,7,74111.5
101640,2,13,118346.65
101641,25,10,137368.62
101642,9,10,69692.25
101643,16,8,96822.17
101644,3,5,41448.56
101645,17,9,139691.46
101646,8,15,176742.56
101647,19,9,96895.48
101648,52,6,45802.17
101649,10,11,144560.16999999998
101650,4,9,121912.9
101651,13,10,107685.85
101652,2,15,187692.65
101653,7,10,133606.8
101654,4,11,126000.31
101655,2,14,130680.82
101656,6,18,231467.63
101657,3,10,132606.25
101658,4,21,198877.45
101659,4,14,178478.36000000002
101660,2,10,121392.76
101661,4,13,153237.34
101662,7,5,74828.31
101663,1,11,119042.66
101664,3,10,126757.73
101665,4,12,133232.18
101666,12,10,135720.78
101667,10,22,299056.72
101668,8,11,127750.26
101669,12,4,54814.68
101670,2,16,206527.2
101671,9,12,169306.48
101672,1,9,138773.8
101673,3,12,143426.71
101674,1,10,149407.99
101675,14,10,99000.43
101676,18,9,99750.40000000001
101677,7,11,154635.6
101678,10,13,153481.27
101679,12,15,141087.11
101680,1,20,233048.64
101681,5,10,143235.4
101682,2,7,60609.74
101683,2,10,94259.6
101684,8,5,54182.55
101685,1,13,160586.18
101686,11,9,122807.06
101687,1,6,72251.15
101688,10,11,104488.37
101689,9,11,89411.5
101690,15,11,105837.83
101691,8,16,179073.98
101692,3,9,118205.28
101693,2,9,107842.09999999999
101694,4,10,151980.79
101695,4,8,84500.51000000001
101696,17,13,157649.71
101697,1,6,67144.31
101698,2,10,115533.66
101699,1,14,138453.16999999998
101700,3,12,129458.68
101701,3,15,153528.33
101702,21,12,85886.04
101703,8,13,173287.72
101704,1,10,103462.08
101705,10,9,113921.76
101706,7,12,139459.43
101707,1,12,124571.81
101708,17,8,78895.45
101709,9,11,165593.11
101710,18,11,109688.69
101711,11,17,248172.35
101712,19,9,122632.31
101713,3,15,196524.41
101714,7,12,160781.32
101715,1,16,199952.31
101716,1,7,87402.28
101717,5,20,234083.12
101718,1,21,188609.31
101719,18,14,212540.39
101720,13,8,81149.4
101721,3,12,155974.43
101722,6,13,134661.13
101723,25,10,144464.35
101724,1,19,221804.36000000002
101725,2,14,167197.66999999998
101726,7,11,91793.03
101727,10,8,106495.25
101728,11,6,73083.64
101729,4,10,174414.38
101730,8,12,186189.88999999998
101731,8,7,63106.3
101732,6,12,161701.43
101733,1,16,177716.18
101734,4,11,143545.52
101735,3,18,192193.98
101736,5,12,151621.22
101737,3,9,108764.78
101738,16,10,96793.14
101739,12,9,78575.92
101740,10,10,115753.67
101741,6,7,97810.45000000001
101742,1,10,107288.3
101743,8,17,201388.09
101744,5,7,76278.89
101745,6,8,90701.1
101746,1,10,132900.75
101747,5,16,142518.3
101748,6,9,79645.18000000001
101749,31,9,91588.56999999999
101750,3,13,107909.28
101751,21,11,89181.87999999999
101752,11,9,93746.39
101753,2,12,134970.53
101754,2,11,141823.79
101755,10,13,160052.78
101756,5,11,144584.91
101757,5,16,179511.73
101758,13,9,112561.2
101759,5,15,171572.6
101760,2,11,107102.34
101761,2,7,39709.79
101762,21,8,82790.06
101763,7,6,77102.98
101764,4,8,136444.51
101765,6,8,98053.8
101766,12,6,69388.28
101767,5,17,237226.89
101768,35,3,33512.740000000005
101769,5,13,158361.31
101770,12,10,103285.3
101771,5,10,98535.87
101772,3,7,98037.51999999999
101773,18,15,180780.87
101774,8,11,111772.23
101775,25,9,90054.66
101776,2,16,199356.37
101777,2,17,202693.56
101778,9,15,188515.6
101779,7,8,120418.82999999999
101780,5,11,178083.08
101781,5,11,125151.98
101782,8,9,125394.23000000001
101783,3,12,137928.61
101784,4,15,150891.3
101785,5,5,47986.5
101786,5,10,88928.86
101787,1,13,130484.57999999999
101788,5,5,53722.92
101789,10,13,169010.82
101790,9,11,112638.9
101791,5,11,183449.41
101792,6,11,156401.73
101793,8,8,95213.17
101794,1,10,43537.62
101795,7,13,143664.76
101796,1,8,108904.22
101797,1,12,158822.7
101798,1,8,91581.68
101799,2,10,114215.8
101800,5,16,195541.71
101801,10,9,100310.2
101802,16,13,141706.3
101803,9,8,92076.83
101804,15,8,88284.48000000001
101805,2,10,146393.27000000002
101806,1,13,151141.07
101807,24,6,94474.42
101808,4,7,95073.56
101809,20,9,100799.11
101810,16,14,173687.8
101811,18,10,66969.24
101812,8,12,119044.56
101813,2,11,137716.52
101814,8,12,142315.23
101815,11,8,122445.27
101816,2,19,224071.67
101817,4,18,194649.35
101818,13,10,125587.86
101819,12,11,172314.7
101820,3,8,97539.11
101821,12,9,99438.11
101822,3,12,142105.04
101823,2,21,236119.26
101824,13,9,94540.0
101825,12,11,111838.43
101826,2,7,96894.64
101827,1,9,84068.68000000001
101828,1,17,224251.58
101829,9,8,96162.24
101830,2,7,72906.03
101831,13,12,124496.52
101832,7,10,125721.1
101833,6,9,132532.5
101834,14,14,125300.11
101835,2,13,193188.91999999998
101836,13,9,131566.28
101837,2,6,79796.92000000001
101838,7,12,125320.73000000001
101839,2,11,151663.96
101840,11,12,136153.17
101841,1,11,142754.29
101842,3,13,158127.47
101843,14,8,120380.84
101844,16,10,99960.45999999999
101845,3,12,111341.41
101846,2,11,139009.6
101847,10,7,96084.77
101848,3,9,129607.44
101849,27,9,125996.4
101850,14,7,74508.54000000001
101851,1,12,105723.87
101852,1,18,249286.55
101853,8,9,111248.7
101854,9,13,140961.37
101855,10,14,138419.0
101856,3,9,137320.23
101857,2,18,269902.58
101858,6,10,113363.44
101859,10,13,155246.6
101860,1,10,122656.5
101861,3,16,173021.91
101862,2,9,116440.85
101863,5,12,107951.38
101864,7,9,136153.11000000002
101865,7,8,50908.03
101866,1,9,136661.29
101867,1,13,136428.87
101868,6,14,176463.79
101869,15,13,130515.4
101870,9,7,91152.12
101871,1,11,130719.09
101872,1,11,168768.39
101873,2,8,84869.36
101874,4,14,170712.83000000002
101875,7,11,155374.51
101876,1,8,78834.02
101877,9,12,187891.41
101878,2,9,103130.84
101879,7,14,214037.9
101880,2,10,136813.74
101881,4,12,130094.95
101882,26,8,85175.6
101883,2,16,217018.67
101884,3,18,234542.65
101885,1,8,88448.51
101886,1,9,120603.37
101887,29,9,101990.31
101888,1,12,126911.73
101889,9,13,140106.97999999998
101890,10,16,248040.76
101891,12,11,142606.31
101892,9,12,150346.96
101893,13,15,163252.52
101894,5,9,73585.26
101895,8,17,167033.85
101896,8,15,198397.77
101897,13,7,89563.48
101898,3,16,191266.1
101899,12,12,128368.49
101900,32,9,118006.95
101901,8,9,105225.3
101902,5,12,181809.46
101903,15,11,121734.01
101904,6,12,186859.36
101905,13,11,73006.7
101906,2,16,187466.78
101907,1,15,220117.12
101908,5,12,149349.36000000002
101909,2,12,139899.92
101910,12,10,111719.32
101911,3,11,127299.74
101912,2,9,118435.27
101913,6,13,160308.28
101914,29,7,71085.56
101915,9,16,225308.76
101916,1,12,167282.32
101917,12,7,69457.2
101918,7,12,163964.85
101919,10,7,58592.520000000004
101920,16,14,195130.22
101921,10,6,51185.52
101922,7,9,107607.29
101923,7,12,161531.29
101924,4,18,211875.18
101925,6,17,202444.05000000002
101926,20,12,132169.45
101927,2,15,117110.9
101928,16,10,88981.09
101929,1,10,125786.05
101930,1,13,151707.44
101931,5,14,128215.29000000001
101932,8,19,208089.0
101933,18,8,130367.14
101934,24,8,100161.06
101935,4,14,193194.0
101936,5,9,119375.83
101937,13,10,121650.61
101938,2,15,201682.28
101939,14,10,64312.630000000005
101940,1,14,142166.95
101941,3,9,155235.94
101942,6,19,247709.69
101943,8,5,78285.88
101944,6,13,151723.49
101945,6,11,147446.56
101946,1,15,199518.9
101947,6,8,92190.61
101948,2,15,182429.46
101949,6,14,151357.16999999998
101950,6,11,124492.85
101951,2,13,133003.3
101952,8,13,180163.66
101953,4,15,258249.04
101954,6,11,136042.28
101955,1,15,201106.52000000002
101956,16,9,91220.48999999999
101957,22,15,162136.31
101958,3,9,101699.95
101959,3,12,155075.89
101960,2,11,123713.47
101961,3,12,137406.62
101962,33,11,158442.82
101963,17,15,140583.36
101964,2,9,102225.05
101965,8,7,65807.6
101966,8,5,47910.64
101967,1,13,139504.28
101968,15,8,107499.33
101969,13,10,125335.25
101970,2,10,129551.75
101971,6,16,180054.59
